exon	relative_pos_in_circle	relative_pos_in_exon	coverage
1	1	1	4
1	2	2	4
1	3	3	4
1	4	4	4
1	5	5	4
1	6	6	4
1	7	7	4
1	8	8	4
1	9	9	4
1	10	10	4
1	11	11	4
1	12	12	4
1	13	13	4
1	14	14	4
1	15	15	4
1	16	16	4
1	17	17	4
1	18	18	4
1	19	19	4
1	20	20	4
1	21	21	4
1	22	22	4
1	23	23	4
1	24	24	4
1	25	25	4
1	26	26	4
1	27	27	4
1	28	28	4
1	29	29	4
1	30	30	4
1	31	31	4
1	32	32	4
1	33	33	4
1	34	34	4
1	35	35	4
1	36	36	4
1	37	37	4
1	38	38	4
1	39	39	4
1	40	40	4
1	41	41	4
1	42	42	4
1	43	43	4
1	44	44	4
1	45	45	4
1	46	46	4
1	47	47	4
1	48	48	4
1	49	49	4
1	50	50	4
1	51	51	4
1	52	52	4
1	53	53	4
1	54	54	4
1	55	55	4
1	56	56	4
1	57	57	4
1	58	58	4
1	59	59	4
1	60	60	4
1	61	61	4
1	62	62	4
1	63	63	4
1	64	64	4
1	65	65	4
1	66	66	4
1	67	67	4
1	68	68	4
1	69	69	4
1	70	70	4
1	71	71	4
1	72	72	4
1	73	73	4
1	74	74	4
1	75	75	4
1	76	76	4
1	77	77	4
1	78	78	3
1	79	79	3
1	80	80	3
1	81	81	3
1	82	82	3
1	83	83	3
1	84	84	3
1	85	85	3
1	86	86	3
1	87	87	3
1	88	88	3
1	89	89	3
1	90	90	3
1	91	91	3
1	92	92	3
1	93	93	3
1	94	94	3
1	95	95	3
1	96	96	3
1	97	97	3
1	98	98	3
1	99	99	3
1	100	100	3
1	101	101	3
1	102	102	3
1	103	103	3
1	104	104	2
1	105	105	2
1	106	106	2
1	107	107	2
1	108	108	2
1	109	109	2
1	110	110	2
1	111	111	2
1	112	112	2
1	113	113	2
1	114	114	1
1	115	115	1
1	116	116	1
1	117	117	1
1	118	118	1
1	119	119	1
1	120	120	1
1	121	121	1
1	122	122	1
1	123	123	1
1	124	124	1
1	125	125	1
1	126	126	1
1	127	127	1
1	128	128	1
1	129	129	1
1	130	130	1
1	131	131	1
1	132	132	1
1	133	133	1
1	134	134	1
1	135	135	1
1	136	136	1
1	137	137	1
1	138	138	1
1	139	139	1
1	140	140	1
1	141	141	1
1	142	142	1
1	143	143	1
1	144	144	1
1	145	145	1
1	146	146	1
1	147	147	1
1	148	148	1
1	149	149	1
1	150	150	1
1	151	151	1
1	152	152	1
1	153	153	1
1	154	154	1
1	155	155	1
1	156	156	1
1	157	157	1
1	158	158	1
1	159	159	1
1	160	160	1
1	161	161	1
1	162	162	1
1	163	163	1
1	164	164	1
1	165	165	1
1	166	166	1
1	167	167	1
1	168	168	1
1	169	169	1
1	170	170	1
1	171	171	1
1	172	172	1
1	173	173	1
1	174	174	1
1	175	175	1
1	176	176	1
1	177	177	1
1	178	178	1
1	179	179	1
1	180	180	1
1	181	181	1
1	182	182	1
1	183	183	1
1	184	184	1
1	185	185	1
1	186	186	1
1	187	187	1
1	188	188	1
1	189	189	1
