exon	relative_pos_in_circle	relative_pos_in_exon	coverage
1	1	1	41
1	2	2	41
1	3	3	41
1	4	4	41
1	5	5	41
1	6	6	41
1	7	7	41
1	8	8	41
1	9	9	41
1	10	10	41
1	11	11	41
1	12	12	41
1	13	13	41
1	14	14	41
1	15	15	41
1	16	16	41
1	17	17	41
1	18	18	41
1	19	19	41
1	20	20	41
1	21	21	41
1	22	22	40
1	23	23	40
1	24	24	40
1	25	25	39
1	26	26	39
1	27	27	39
1	28	28	39
1	29	29	39
1	30	30	39
1	31	31	39
1	32	32	39
1	33	33	39
1	34	34	39
1	35	35	39
1	36	36	39
1	37	37	39
1	38	38	39
1	39	39	39
1	40	40	39
1	41	41	39
1	42	42	39
1	43	43	39
1	44	44	39
1	45	45	39
1	46	46	39
1	47	47	38
1	48	48	36
1	49	49	33
1	50	50	33
1	51	51	33
1	52	52	33
1	53	53	33
1	54	54	33
1	55	55	33
1	56	56	33
1	57	57	33
1	58	58	33
1	59	59	33
1	60	60	33
1	61	61	32
1	62	62	31
1	63	63	29
1	64	64	28
1	65	65	28
1	66	66	28
1	67	67	28
1	68	68	28
1	69	69	28
1	70	70	27
1	71	71	27
1	72	72	27
1	73	73	27
1	74	74	27
1	75	75	27
1	76	76	27
1	77	77	27
1	78	78	27
1	79	79	26
1	80	80	25
1	81	81	25
1	82	82	25
1	83	83	25
1	84	84	25
1	85	85	25
1	86	86	25
1	87	87	25
1	88	88	25
1	89	89	25
1	90	90	25
1	91	91	25
1	92	92	25
1	93	93	22
1	94	94	22
1	95	95	20
1	96	96	20
1	97	97	20
1	98	98	20
1	99	99	20
1	100	100	20
1	101	101	19
1	102	102	19
1	103	103	19
1	104	104	19
1	105	105	19
1	106	106	19
1	107	107	19
1	108	108	18
1	109	109	18
1	110	110	18
1	111	111	18
1	112	112	18
1	113	113	18
1	114	114	18
1	115	115	18
1	116	116	18
1	117	117	18
1	118	118	18
1	119	119	18
1	120	120	18
1	121	121	18
1	122	122	18
1	123	123	18
1	124	124	18
1	125	125	18
1	126	126	18
1	127	127	18
1	128	128	18
1	129	129	18
1	130	130	18
1	131	131	18
1	132	132	18
1	133	133	18
1	134	134	18
1	135	135	18
1	136	136	18
1	137	137	18
1	138	138	17
1	139	139	17
1	140	140	17
1	141	141	17
1	142	142	17
1	143	143	17
1	144	144	17
1	145	145	17
1	146	146	16
1	147	147	15
1	148	148	15
1	149	149	15
1	150	150	15
1	151	151	15
1	152	152	15
1	153	153	15
1	154	154	14
1	155	155	14
1	156	156	14
1	157	157	13
1	158	158	13
1	159	159	13
1	160	160	12
1	161	161	12
1	162	162	12
1	163	163	12
1	164	164	12
1	165	165	12
1	166	166	12
1	167	167	12
1	168	168	11
1	169	169	10
1	170	170	10
1	171	171	10
1	172	172	10
1	173	173	10
1	174	174	10
1	175	175	9
1	176	176	9
1	177	177	7
1	178	178	7
1	179	179	7
1	180	180	7
1	181	181	7
1	182	182	7
1	183	183	7
1	184	184	6
1	185	185	6
1	186	186	5
1	187	187	5
1	188	188	5
1	189	189	5
1	190	190	5
1	191	191	5
1	192	192	5
1	193	193	5
1	194	194	5
1	195	195	5
1	196	196	4
1	197	197	4
1	198	198	4
1	199	199	4
1	200	200	4
1	201	201	4
1	202	202	4
1	203	203	4
1	204	204	4
1	205	205	2
1	206	206	2
1	207	207	2
1	208	208	2
1	209	209	2
1	210	210	2
1	211	211	2
1	212	212	2
1	213	213	2
1	214	214	2
1	215	215	2
1	216	216	2
1	217	217	2
1	218	218	2
1	219	219	2
1	220	220	2
1	221	221	2
1	222	222	2
1	223	223	1
1	224	224	1
1	225	225	1
1	226	226	1
1	227	227	1
1	228	228	1
1	229	229	0
1	230	230	0
1	231	231	0
1	232	232	0
1	233	233	0
1	234	234	0
1	235	235	0
1	236	236	0
1	237	237	0
1	238	238	0
1	239	239	0
1	240	240	0
1	241	241	0
1	242	242	0
1	243	243	0
1	244	244	0
1	245	245	0
1	246	246	0
1	247	247	0
1	248	248	0
1	249	249	0
1	250	250	0
1	251	251	0
1	252	252	0
1	253	253	0
1	254	254	0
1	255	255	0
1	256	256	0
1	257	257	0
1	258	258	0
1	259	259	0
1	260	260	0
1	261	261	0
1	262	262	0
1	263	263	0
1	264	264	0
1	265	265	0
1	266	266	0
1	267	267	0
1	268	268	0
1	269	269	0
1	270	270	0
1	271	271	0
1	272	272	0
1	273	273	0
1	274	274	0
1	275	275	0
1	276	276	0
1	277	277	0
1	278	278	0
1	279	279	0
1	280	280	0
1	281	281	0
1	282	282	0
1	283	283	0
1	284	284	0
1	285	285	0
1	286	286	0
1	287	287	0
1	288	288	0
1	289	289	0
1	290	290	0
1	291	291	0
1	292	292	0
1	293	293	0
1	294	294	0
1	295	295	0
1	296	296	0
1	297	297	0
1	298	298	0
1	299	299	0
1	300	300	0
1	301	301	0
1	302	302	0
1	303	303	0
1	304	304	0
1	305	305	0
1	306	306	0
1	307	307	0
1	308	308	0
1	309	309	0
1	310	310	0
1	311	311	0
1	312	312	0
1	313	313	0
1	314	314	0
1	315	315	0
1	316	316	0
1	317	317	0
1	318	318	0
1	319	319	0
1	320	320	0
1	321	321	0
1	322	322	0
1	323	323	0
1	324	324	0
1	325	325	0
1	326	326	0
1	327	327	0
1	328	328	0
1	329	329	0
1	330	330	0
1	331	331	0
1	332	332	0
1	333	333	0
1	334	334	0
1	335	335	0
1	336	336	0
1	337	337	0
1	338	338	0
1	339	339	0
1	340	340	0
1	341	341	0
1	342	342	0
1	343	343	0
1	344	344	0
1	345	345	0
1	346	346	0
1	347	347	0
1	348	348	0
1	349	349	0
1	350	350	0
1	351	351	0
1	352	352	0
1	353	353	0
1	354	354	0
1	355	355	0
1	356	356	0
1	357	357	0
1	358	358	0
1	359	359	0
1	360	360	0
1	361	361	0
1	362	362	0
1	363	363	0
1	364	364	0
1	365	365	0
1	366	366	0
1	367	367	0
1	368	368	0
1	369	369	0
1	370	370	0
1	371	371	0
1	372	372	0
1	373	373	0
1	374	374	0
1	375	375	0
1	376	376	0
1	377	377	0
1	378	378	0
1	379	379	0
1	380	380	0
1	381	381	0
1	382	382	0
1	383	383	0
1	384	384	0
1	385	385	0
1	386	386	0
1	387	387	0
1	388	388	0
1	389	389	0
1	390	390	0
1	391	391	0
1	392	392	0
1	393	393	0
1	394	394	0
1	395	395	0
1	396	396	0
1	397	397	0
1	398	398	0
1	399	399	0
1	400	400	0
1	401	401	0
1	402	402	0
1	403	403	0
1	404	404	0
1	405	405	0
1	406	406	0
1	407	407	0
1	408	408	0
1	409	409	0
1	410	410	0
1	411	411	0
1	412	412	0
1	413	413	0
1	414	414	0
1	415	415	0
1	416	416	0
1	417	417	0
1	418	418	0
1	419	419	0
1	420	420	0
1	421	421	0
1	422	422	0
1	423	423	0
1	424	424	0
1	425	425	0
1	426	426	0
1	427	427	0
1	428	428	0
1	429	429	0
1	430	430	0
1	431	431	0
1	432	432	0
1	433	433	0
1	434	434	0
1	435	435	0
1	436	436	0
1	437	437	0
1	438	438	0
1	439	439	0
1	440	440	1
1	441	441	1
1	442	442	1
1	443	443	1
1	444	444	2
1	445	445	2
1	446	446	2
1	447	447	2
1	448	448	2
1	449	449	2
1	450	450	2
1	451	451	2
1	452	452	2
1	453	453	2
1	454	454	2
1	455	455	2
1	456	456	2
1	457	457	2
1	458	458	2
1	459	459	2
1	460	460	2
1	461	461	2
1	462	462	2
1	463	463	2
1	464	464	2
1	465	465	3
1	466	466	5
1	467	467	6
1	468	468	8
1	469	469	8
1	470	470	8
1	471	471	8
1	472	472	8
1	473	473	8
1	474	474	8
1	475	475	8
1	476	476	8
1	477	477	8
1	478	478	8
1	479	479	8
1	480	480	10
1	481	481	12
1	482	482	13
1	483	483	13
1	484	484	13
1	485	485	13
1	486	486	13
1	487	487	13
1	488	488	13
1	489	489	14
1	490	490	14
1	491	491	14
1	492	492	14
1	493	493	14
1	494	494	14
1	495	495	14
1	496	496	14
1	497	497	14
1	498	498	16
1	499	499	16
1	500	500	16
1	501	501	16
1	502	502	16
1	503	503	16
1	504	504	16
1	505	505	16
1	506	506	16
1	507	507	16
1	508	508	16
1	509	509	16
1	510	510	16
1	511	511	19
1	512	512	19
1	513	513	21
1	514	514	21
1	515	515	21
1	516	516	21
1	517	517	21
1	518	518	21
1	519	519	21
1	520	520	22
1	521	521	22
1	522	522	22
1	523	523	22
1	524	524	22
1	525	525	22
1	526	526	23
1	527	527	23
1	528	528	23
1	529	529	23
1	530	530	23
1	531	531	23
1	532	532	23
1	533	533	23
1	534	534	23
1	535	535	23
1	536	536	23
1	537	537	23
1	538	538	23
1	539	539	23
1	540	540	23
1	541	541	23
1	542	542	23
1	543	543	23
1	544	544	23
1	545	545	23
1	546	546	23
1	547	547	23
1	548	548	23
1	549	549	23
1	550	550	23
1	551	551	23
1	552	552	23
1	553	553	23
1	554	554	23
1	555	555	23
1	556	556	24
1	557	557	24
1	558	558	24
1	559	559	24
1	560	560	24
1	561	561	24
1	562	562	24
1	563	563	24
1	564	564	25
1	565	565	25
