exon	relative_pos_in_circle	relative_pos_in_exon	coverage
8	1	1	6
8	2	2	6
8	3	3	6
8	4	4	6
8	5	5	6
8	6	6	6
8	7	7	6
8	8	8	6
8	9	9	6
8	10	10	6
8	11	11	6
8	12	12	6
8	13	13	6
8	14	14	6
8	15	15	6
8	16	16	6
8	17	17	6
8	18	18	6
8	19	19	6
8	20	20	6
8	21	21	6
8	22	22	6
8	23	23	6
8	24	24	5
8	25	25	5
8	26	26	5
8	27	27	5
8	28	28	5
8	29	29	5
8	30	30	5
8	31	31	5
8	32	32	5
8	33	33	5
8	34	34	5
8	35	35	5
8	36	36	5
8	37	37	5
8	38	38	5
8	39	39	5
8	40	40	5
8	41	41	5
8	42	42	5
8	43	43	5
8	44	44	5
8	45	45	5
8	46	46	5
8	47	47	5
8	48	48	5
8	49	49	4
8	50	50	4
8	51	51	4
8	52	52	4
8	53	53	4
8	54	54	3
8	55	55	3
8	56	56	3
8	57	57	3
8	58	58	3
8	59	59	3
8	60	60	3
8	61	61	3
8	62	62	3
8	63	63	3
8	64	64	3
8	65	65	3
8	66	66	3
8	67	67	3
8	68	68	3
8	69	69	3
8	70	70	3
8	71	71	3
8	72	72	3
8	73	73	3
8	74	74	3
8	75	75	3
8	76	76	3
8	77	77	3
8	78	78	3
8	79	79	3
8	80	80	3
8	81	81	3
8	82	82	3
8	83	83	3
8	84	84	3
8	85	85	3
8	86	86	3
8	87	87	3
8	88	88	3
8	89	89	3
8	90	90	3
8	91	91	3
8	92	92	3
8	93	93	3
8	94	94	3
8	95	95	3
8	96	96	3
8	97	97	3
8	98	98	3
8	99	99	3
8	100	100	3
8	101	101	3
8	102	102	3
8	103	103	3
8	104	104	3
8	105	105	3
8	106	106	3
8	107	107	3
8	108	108	3
8	109	109	3
8	110	110	2
8	111	111	2
8	112	112	2
8	113	113	2
8	114	114	2
8	115	115	2
8	116	116	2
8	117	117	2
8	118	118	2
8	119	119	2
8	120	120	2
8	121	121	2
8	122	122	2
8	123	123	2
8	124	124	2
8	125	125	2
8	126	126	2
8	127	127	2
8	128	128	2
8	129	129	2
8	130	130	2
8	131	131	2
8	132	132	2
8	133	133	2
8	134	134	2
8	135	135	2
8	136	136	2
8	137	137	2
8	138	138	2
8	139	139	2
8	140	140	2
8	141	141	2
8	142	142	2
8	143	143	2
8	144	144	2
8	145	145	2
8	146	146	2
8	147	147	2
8	148	148	2
8	149	149	2
8	150	150	2
8	151	151	2
8	152	152	2
8	153	153	2
8	154	154	2
8	155	155	2
8	156	156	2
8	157	157	2
8	158	158	2
8	159	159	1
8	160	160	1
8	161	161	1
8	162	162	1
8	163	163	1
8	164	164	1
8	165	165	1
8	166	166	1
8	167	167	1
8	168	168	1
8	169	169	1
8	170	170	1
8	171	171	1
8	172	172	1
8	173	173	1
8	174	174	1
8	175	175	1
8	176	176	1
8	177	177	1
8	178	178	1
8	179	179	1
8	180	180	1
8	181	181	1
8	182	182	1
8	183	183	1
8	184	184	1
8	185	185	1
8	186	186	1
8	187	187	1
8	188	188	1
8	189	189	1
8	190	190	1
8	191	191	1
8	192	192	1
8	193	193	1
8	194	194	1
8	195	195	1
8	196	196	1
8	197	197	0
8	198	198	0
8	199	199	0
8	200	200	0
8	201	201	0
8	202	202	0
8	203	203	0
8	204	204	0
8	205	205	0
8	206	206	0
8	207	207	0
8	208	208	0
8	209	209	0
8	210	210	0
8	211	211	0
8	212	212	0
8	213	213	0
8	214	214	0
8	215	215	0
8	216	216	0
8	217	217	0
8	218	218	0
8	219	219	0
8	220	220	0
8	221	221	0
8	222	222	0
8	223	223	0
8	224	224	0
8	225	225	0
8	226	226	0
8	227	227	0
8	228	228	0
8	229	229	0
8	230	230	0
8	231	231	0
8	232	232	0
8	233	233	0
8	234	234	0
8	235	235	0
8	236	236	0
8	237	237	0
8	238	238	0
8	239	239	0
8	240	240	0
8	241	241	0
8	242	242	0
8	243	243	0
8	244	244	0
8	245	245	0
8	246	246	0
8	247	247	0
8	248	248	0
8	249	249	0
8	250	250	0
8	251	251	0
8	252	252	0
8	253	253	0
8	254	254	0
8	255	255	0
8	256	256	0
8	257	257	0
8	258	258	0
8	259	259	0
8	260	260	0
8	261	261	0
8	262	262	0
8	263	263	0
8	264	264	0
8	265	265	0
8	266	266	0
8	267	267	0
8	268	268	0
8	269	269	0
8	270	270	0
8	271	271	0
8	272	272	0
8	273	273	0
8	274	274	0
8	275	275	0
8	276	276	0
8	277	277	0
8	278	278	0
8	279	279	0
8	280	280	0
8	281	281	0
8	282	282	0
8	283	283	0
8	284	284	0
8	285	285	0
8	286	286	0
8	287	287	0
8	288	288	0
8	289	289	0
8	290	290	0
8	291	291	0
8	292	292	0
8	293	293	0
8	294	294	0
8	295	295	0
8	296	296	0
8	297	297	0
8	298	298	0
8	299	299	0
8	300	300	0
8	301	301	0
8	302	302	0
8	303	303	0
8	304	304	0
8	305	305	0
8	306	306	0
8	307	307	0
8	308	308	0
8	309	309	0
8	310	310	0
8	311	311	0
8	312	312	0
8	313	313	0
8	314	314	0
8	315	315	0
8	316	316	0
8	317	317	0
8	318	318	0
8	319	319	0
8	320	320	0
8	321	321	0
8	322	322	0
8	323	323	0
8	324	324	0
8	325	325	0
8	326	326	0
8	327	327	0
8	328	328	0
8	329	329	0
8	330	330	0
8	331	331	0
8	332	332	0
8	333	333	0
8	334	334	0
8	335	335	0
8	336	336	0
8	337	337	0
8	338	338	0
8	339	339	0
8	340	340	0
8	341	341	0
8	342	342	0
8	343	343	0
8	344	344	0
8	345	345	0
8	346	346	0
8	347	347	0
8	348	348	0
8	349	349	0
8	350	350	0
8	351	351	0
8	352	352	0
8	353	353	0
8	354	354	0
8	355	355	0
8	356	356	0
8	357	357	0
8	358	358	0
8	359	359	0
8	360	360	0
8	361	361	0
8	362	362	0
8	363	363	0
8	364	364	0
8	365	365	0
8	366	366	0
8	367	367	0
8	368	368	0
8	369	369	0
8	370	370	0
8	371	371	0
8	372	372	0
8	373	373	0
8	374	374	0
8	375	375	0
8	376	376	0
8	377	377	0
8	378	378	0
8	379	379	0
8	380	380	0
8	381	381	0
8	382	382	0
8	383	383	0
8	384	384	0
8	385	385	0
8	386	386	0
8	387	387	0
8	388	388	0
8	389	389	0
8	390	390	0
8	391	391	0
8	392	392	0
8	393	393	0
8	394	394	0
8	395	395	0
8	396	396	0
8	397	397	0
8	398	398	0
8	399	399	0
8	400	400	0
8	401	401	0
8	402	402	0
8	403	403	0
8	404	404	0
8	405	405	0
9	406	1	1
9	407	2	1
9	408	3	1
9	409	4	1
9	410	5	1
9	411	6	1
9	412	7	1
9	413	8	1
9	414	9	1
9	415	10	1
9	416	11	1
9	417	12	1
9	418	13	1
9	419	14	1
9	420	15	1
9	421	16	1
9	422	17	1
9	423	18	2
9	424	19	2
9	425	20	2
9	426	21	2
9	427	22	2
9	428	23	3
9	429	24	3
9	430	25	3
9	431	26	3
9	432	27	3
9	433	28	3
9	434	29	3
9	435	30	3
9	436	31	3
9	437	32	3
9	438	33	3
9	439	34	3
9	440	35	3
9	441	36	3
9	442	37	3
9	443	38	3
9	444	39	3
9	445	40	3
9	446	41	3
9	447	42	3
9	448	43	3
9	449	44	3
9	450	45	3
9	451	46	3
9	452	47	3
9	453	48	3
9	454	49	3
9	455	50	3
9	456	51	3
9	457	52	3
9	458	53	3
9	459	54	3
9	460	55	3
9	461	56	3
9	462	57	3
9	463	58	3
9	464	59	3
9	465	60	3
9	466	61	3
9	467	62	3
9	468	63	3
9	469	64	3
9	470	65	3
9	471	66	3
9	472	67	3
9	473	68	3
9	474	69	3
9	475	70	3
9	476	71	3
9	477	72	3
9	478	73	3
9	479	74	3
9	480	75	3
9	481	76	3
9	482	77	3
9	483	78	3
9	484	79	4
9	485	80	4
9	486	81	4
9	487	82	4
9	488	83	4
9	489	84	4
9	490	85	4
9	491	86	4
9	492	87	4
9	493	88	4
9	494	89	4
9	495	90	4
9	496	91	4
9	497	92	4
9	498	93	4
9	499	94	4
9	500	95	4
9	501	96	4
9	502	97	4
9	503	98	4
9	504	99	4
9	505	100	4
9	506	101	4
9	507	102	4
9	508	103	4
9	509	104	4
9	510	105	4
9	511	106	4
9	512	107	4
9	513	108	4
9	514	109	4
9	515	110	4
9	516	111	4
9	517	112	4
9	518	113	4
9	519	114	4
9	520	115	4
9	521	116	4
9	522	117	4
9	523	118	4
9	524	119	4
9	525	120	4
9	526	121	4
9	527	122	4
9	528	123	4
9	529	124	4
9	530	125	4
9	531	126	4
9	532	127	4
9	533	128	5
9	534	129	5
9	535	130	5
9	536	131	5
9	537	132	5
9	538	133	5
9	539	134	5
9	540	135	5
9	541	136	5
9	542	137	5
9	543	138	5
9	544	139	5
9	545	140	5
9	546	141	5
9	547	142	5
9	548	143	5
9	549	144	5
9	550	145	5
9	551	146	5
9	552	147	5
9	553	148	5
9	554	149	5
9	555	150	5
9	556	151	5
9	557	152	5
9	558	153	5
9	559	154	5
9	560	155	5
9	561	156	5
9	562	157	5
9	563	158	5
9	564	159	5
9	565	160	5
9	566	161	5
9	567	162	5
9	568	163	5
9	569	164	5
9	570	165	5
9	571	166	6
9	572	167	6
9	573	168	6
9	574	169	6
9	575	170	6
9	576	171	6
9	577	172	6
9	578	173	6
9	579	174	6
9	580	175	6
9	581	176	6
9	582	177	6
9	583	178	6
9	584	179	6
9	585	180	6
9	586	181	6
9	587	182	6
9	588	183	6
9	589	184	6
9	590	185	6
9	591	186	6
9	592	187	6
9	593	188	6
9	594	189	6
9	595	190	6
9	596	191	6
9	597	192	6
9	598	193	6
9	599	194	6
9	600	195	6
9	601	196	6
9	602	197	6
9	603	198	6
9	604	199	6
9	605	200	6
9	606	201	6
9	607	202	6
9	608	203	6
9	609	204	6
9	610	205	6
9	611	206	6
9	612	207	6
9	613	208	6
9	614	209	6
9	615	210	6
9	616	211	6
9	617	212	6
9	618	213	6
9	619	214	6
9	620	215	6
9	621	216	6
9	622	217	6
9	623	218	6
