exon	relative_pos_in_circle	relative_pos_in_exon	coverage
2	1	1	8
2	2	2	8
2	3	3	8
2	4	4	8
2	5	5	8
2	6	6	8
2	7	7	8
2	8	8	8
2	9	9	8
2	10	10	8
2	11	11	8
2	12	12	8
2	13	13	8
2	14	14	8
2	15	15	8
2	16	16	8
2	17	17	8
2	18	18	8
2	19	19	8
2	20	20	8
2	21	21	8
2	22	22	8
2	23	23	8
2	24	24	8
2	25	25	8
2	26	26	8
2	27	27	8
2	28	28	8
2	29	29	8
2	30	30	8
2	31	31	8
2	32	32	8
2	33	33	8
2	34	34	8
2	35	35	8
2	36	36	8
2	37	37	8
2	38	38	8
2	39	39	8
2	40	40	8
2	41	41	8
2	42	42	8
2	43	43	8
2	44	44	8
2	45	45	8
2	46	46	8
2	47	47	8
2	48	48	8
2	49	49	8
2	50	50	8
2	51	51	8
2	52	52	8
2	53	53	8
2	54	54	8
2	55	55	8
2	56	56	8
2	57	57	8
2	58	58	8
2	59	59	8
2	60	60	8
2	61	61	8
2	62	62	8
2	63	63	8
2	64	64	8
2	65	65	8
2	66	66	8
2	67	67	8
2	68	68	8
2	69	69	8
2	70	70	8
2	71	71	8
2	72	72	8
2	73	73	8
2	74	74	8
2	75	75	8
2	76	76	8
2	77	77	8
2	78	78	8
2	79	79	8
2	80	80	8
2	81	81	8
2	82	82	8
2	83	83	8
2	84	84	8
2	85	85	8
2	86	86	8
2	87	87	8
2	88	88	8
2	89	89	8
2	90	90	8
2	91	91	8
2	92	92	8
2	93	93	8
2	94	94	8
2	95	95	8
2	96	96	8
2	97	97	8
2	98	98	8
2	99	99	8
2	100	100	8
2	101	101	8
2	102	102	8
2	103	103	8
2	104	104	8
2	105	105	8
2	106	106	8
2	107	107	8
2	108	108	8
2	109	109	8
2	110	110	8
2	111	111	8
2	112	112	8
2	113	113	8
2	114	114	8
2	115	115	8
2	116	116	8
2	117	117	7
2	118	118	6
2	119	119	6
2	120	120	6
2	121	121	6
2	122	122	6
2	123	123	6
2	124	124	6
2	125	125	6
2	126	126	6
2	127	127	6
2	128	128	6
2	129	129	6
2	130	130	6
2	131	131	5
2	132	132	5
2	133	133	5
2	134	134	5
2	135	135	5
2	136	136	5
2	137	137	5
2	138	138	5
2	139	139	5
2	140	140	5
2	141	141	5
2	142	142	5
2	143	143	5
2	144	144	5
2	145	145	5
2	146	146	5
2	147	147	5
2	148	148	5
2	149	149	5
2	150	150	5
2	151	151	5
2	152	152	5
3	153	1	3
3	154	2	3
3	155	3	3
3	156	4	3
3	157	5	3
