exon	relative_pos_in_circle	relative_pos_in_exon	coverage
14	1	1	20
14	2	2	20
14	3	3	20
14	4	4	20
14	5	5	20
14	6	6	20
14	7	7	20
14	8	8	20
14	9	9	20
14	10	10	20
14	11	11	20
14	12	12	20
14	13	13	21
14	14	14	21
14	15	15	21
14	16	16	21
14	17	17	21
14	18	18	21
14	19	19	21
14	20	20	21
14	21	21	21
14	22	22	21
14	23	23	20
14	24	24	20
14	25	25	20
14	26	26	20
14	27	27	20
14	28	28	20
14	29	29	20
14	30	30	20
14	31	31	20
14	32	32	19
14	33	33	19
14	34	34	19
14	35	35	19
14	36	36	19
14	37	37	19
14	38	38	20
14	39	39	19
14	40	40	19
14	41	41	19
14	42	42	19
14	43	43	19
14	44	44	19
14	45	45	19
14	46	46	19
14	47	47	19
14	48	48	19
14	49	49	19
14	50	50	19
14	51	51	19
14	52	52	19
14	53	53	19
14	54	54	19
14	55	55	19
14	56	56	19
14	57	57	19
14	58	58	19
14	59	59	19
14	60	60	19
14	61	61	19
14	62	62	19
14	63	63	19
14	64	64	19
14	65	65	19
14	66	66	19
14	67	67	19
14	68	68	19
14	69	69	19
14	70	70	19
14	71	71	19
14	72	72	19
14	73	73	19
14	74	74	19
14	75	75	19
14	76	76	19
14	77	77	19
14	78	78	19
14	79	79	19
14	80	80	19
14	81	81	19
14	82	82	17
14	83	83	17
14	84	84	17
14	85	85	17
14	86	86	17
14	87	87	17
14	88	88	17
14	89	89	17
14	90	90	17
14	91	91	17
14	92	92	17
14	93	93	15
14	94	94	15
14	95	95	15
14	96	96	16
14	97	97	16
14	98	98	16
14	99	99	16
14	100	100	16
14	101	101	16
14	102	102	16
14	103	103	16
14	104	104	16
14	105	105	16
14	106	106	16
14	107	107	16
14	108	108	16
14	109	109	16
14	110	110	16
14	111	111	16
14	112	112	16
14	113	113	16
14	114	114	16
14	115	115	16
14	116	116	16
14	117	117	16
14	118	118	16
14	119	119	16
14	120	120	16
14	121	121	16
14	122	122	16
14	123	123	16
14	124	124	16
14	125	125	16
14	126	126	16
14	127	127	16
14	128	128	16
14	129	129	16
14	130	130	16
14	131	131	16
14	132	132	16
14	133	133	16
14	134	134	16
14	135	135	16
14	136	136	15
14	137	137	15
14	138	138	15
14	139	139	15
14	140	140	15
14	141	141	15
14	142	142	15
14	143	143	15
14	144	144	15
14	145	145	15
14	146	146	15
14	147	147	15
14	148	148	14
14	149	149	14
14	150	150	14
14	151	151	14
14	152	152	14
14	153	153	14
14	154	154	14
14	155	155	14
14	156	156	14
14	157	157	14
14	158	158	14
14	159	159	14
14	160	160	14
14	161	161	14
14	162	162	14
14	163	163	14
14	164	164	14
14	165	165	14
14	166	166	14
14	167	167	14
14	168	168	14
14	169	169	14
14	170	170	14
14	171	171	14
14	172	172	14
14	173	173	14
14	174	174	14
14	175	175	14
14	176	176	14
14	177	177	14
14	178	178	14
14	179	179	14
14	180	180	14
14	181	181	14
14	182	182	14
14	183	183	14
14	184	184	14
14	185	185	14
14	186	186	14
14	187	187	13
14	188	188	13
14	189	189	13
14	190	190	13
14	191	191	13
14	192	192	13
14	193	193	13
14	194	194	13
14	195	195	13
14	196	196	13
14	197	197	13
14	198	198	12
14	199	199	12
14	200	200	12
14	201	201	12
14	202	202	12
14	203	203	12
14	204	204	12
14	205	205	12
14	206	206	12
14	207	207	12
14	208	208	12
14	209	209	12
14	210	210	12
14	211	211	12
14	212	212	12
14	213	213	12
14	214	214	12
14	215	215	12
14	216	216	12
14	217	217	13
14	218	218	11
14	219	219	11
14	220	220	11
14	221	221	11
14	222	222	11
14	223	223	11
14	224	224	11
14	225	225	11
14	226	226	11
14	227	227	11
14	228	228	11
14	229	229	11
14	230	230	11
14	231	231	11
14	232	232	11
14	233	233	11
14	234	234	10
14	235	235	10
14	236	236	10
14	237	237	10
14	238	238	10
14	239	239	10
14	240	240	10
14	241	241	10
14	242	242	9
14	243	243	9
14	244	244	9
14	245	245	9
14	246	246	9
14	247	247	9
14	248	248	9
14	249	249	9
14	250	250	9
14	251	251	9
14	252	252	9
14	253	253	9
14	254	254	9
14	255	255	9
14	256	256	10
14	257	257	10
14	258	258	10
14	259	259	9
14	260	260	9
14	261	261	9
14	262	262	9
14	263	263	9
14	264	264	9
14	265	265	9
14	266	266	9
14	267	267	9
14	268	268	9
14	269	269	9
14	270	270	9
14	271	271	9
14	272	272	9
14	273	273	9
14	274	274	9
14	275	275	9
14	276	276	9
14	277	277	9
14	278	278	9
14	279	279	9
14	280	280	9
14	281	281	8
14	282	282	7
14	283	283	8
14	284	284	8
14	285	285	8
14	286	286	8
14	287	287	8
14	288	288	8
14	289	289	8
14	290	290	8
14	291	291	8
14	292	292	7
14	293	293	7
14	294	294	7
14	295	295	7
14	296	296	7
14	297	297	8
14	298	298	8
14	299	299	8
14	300	300	8
14	301	301	8
14	302	302	8
14	303	303	8
14	304	304	8
14	305	305	8
14	306	306	8
14	307	307	8
14	308	308	8
14	309	309	8
14	310	310	8
14	311	311	8
14	312	312	8
14	313	313	7
14	314	314	7
14	315	315	7
14	316	316	7
14	317	317	7
14	318	318	7
14	319	319	7
14	320	320	7
14	321	321	7
14	322	322	7
14	323	323	8
14	324	324	8
14	325	325	8
14	326	326	8
14	327	327	8
14	328	328	8
14	329	329	8
14	330	330	8
14	331	331	8
14	332	332	8
14	333	333	8
14	334	334	8
14	335	335	8
14	336	336	8
14	337	337	8
14	338	338	7
14	339	339	7
14	340	340	7
14	341	341	7
14	342	342	7
14	343	343	7
14	344	344	7
14	345	345	7
14	346	346	7
14	347	347	7
14	348	348	7
14	349	349	7
14	350	350	7
14	351	351	7
14	352	352	7
14	353	353	7
14	354	354	7
14	355	355	7
14	356	356	7
14	357	357	7
14	358	358	7
14	359	359	7
14	360	360	7
14	361	361	7
14	362	362	7
14	363	363	7
14	364	364	7
14	365	365	7
14	366	366	7
14	367	367	7
14	368	368	7
14	369	369	7
14	370	370	8
14	371	371	8
14	372	372	8
14	373	373	8
14	374	374	8
14	375	375	9
14	376	376	9
14	377	377	9
14	378	378	9
14	379	379	9
14	380	380	10
14	381	381	10
14	382	382	10
14	383	383	10
14	384	384	10
14	385	385	10
14	386	386	10
14	387	387	10
14	388	388	10
14	389	389	10
14	390	390	10
14	391	391	10
14	392	392	10
14	393	393	10
14	394	394	10
14	395	395	10
14	396	396	9
14	397	397	9
14	398	398	9
14	399	399	9
14	400	400	9
14	401	401	9
14	402	402	9
14	403	403	9
14	404	404	10
14	405	405	10
14	406	406	10
14	407	407	10
14	408	408	10
14	409	409	10
14	410	410	10
14	411	411	10
14	412	412	10
14	413	413	10
14	414	414	10
14	415	415	10
14	416	416	10
14	417	417	10
14	418	418	10
14	419	419	10
14	420	420	10
14	421	421	9
14	422	422	9
14	423	423	9
14	424	424	9
14	425	425	9
14	426	426	9
14	427	427	9
14	428	428	9
14	429	429	9
14	430	430	9
14	431	431	9
14	432	432	9
14	433	433	9
14	434	434	9
14	435	435	9
14	436	436	9
14	437	437	9
14	438	438	9
14	439	439	9
14	440	440	9
14	441	441	9
14	442	442	9
14	443	443	9
14	444	444	9
14	445	445	9
14	446	446	9
14	447	447	9
14	448	448	9
14	449	449	9
14	450	450	9
14	451	451	9
14	452	452	9
14	453	453	9
14	454	454	9
14	455	455	9
14	456	456	9
14	457	457	9
14	458	458	9
14	459	459	9
14	460	460	9
14	461	461	9
14	462	462	9
14	463	463	9
14	464	464	9
14	465	465	9
14	466	466	9
14	467	467	9
14	468	468	9
14	469	469	9
14	470	470	9
14	471	471	9
14	472	472	9
14	473	473	9
14	474	474	9
14	475	475	9
14	476	476	9
14	477	477	9
14	478	478	9
14	479	479	9
14	480	480	9
14	481	481	9
14	482	482	9
14	483	483	9
14	484	484	9
14	485	485	9
14	486	486	9
14	487	487	9
14	488	488	9
14	489	489	9
14	490	490	9
14	491	491	9
14	492	492	9
14	493	493	9
14	494	494	9
14	495	495	9
14	496	496	9
14	497	497	9
14	498	498	9
14	499	499	9
14	500	500	9
14	501	501	9
14	502	502	9
14	503	503	9
14	504	504	9
14	505	505	9
14	506	506	9
14	507	507	9
14	508	508	9
14	509	509	9
14	510	510	9
14	511	511	10
14	512	512	10
14	513	513	10
14	514	514	10
14	515	515	10
14	516	516	10
14	517	517	10
14	518	518	10
14	519	519	10
14	520	520	10
14	521	521	10
14	522	522	10
14	523	523	10
14	524	524	10
14	525	525	10
14	526	526	11
14	527	527	11
14	528	528	11
14	529	529	11
14	530	530	11
14	531	531	11
14	532	532	11
14	533	533	12
14	534	534	12
14	535	535	12
14	536	536	12
14	537	537	12
14	538	538	12
14	539	539	12
14	540	540	12
14	541	541	12
14	542	542	12
14	543	543	12
14	544	544	12
14	545	545	12
14	546	546	12
14	547	547	12
14	548	548	12
14	549	549	12
14	550	550	12
14	551	551	12
14	552	552	12
14	553	553	12
14	554	554	12
14	555	555	12
14	556	556	11
14	557	557	11
14	558	558	11
14	559	559	11
14	560	560	11
14	561	561	11
14	562	562	11
14	563	563	11
14	564	564	11
14	565	565	11
14	566	566	11
14	567	567	11
14	568	568	11
14	569	569	11
14	570	570	11
14	571	571	11
14	572	572	11
14	573	573	11
14	574	574	11
14	575	575	11
14	576	576	13
14	577	577	13
14	578	578	13
14	579	579	13
14	580	580	13
14	581	581	13
14	582	582	13
14	583	583	12
14	584	584	12
14	585	585	12
14	586	586	12
14	587	587	14
14	588	588	14
14	589	589	14
14	590	590	14
14	591	591	14
14	592	592	14
14	593	593	14
14	594	594	14
14	595	595	14
14	596	596	14
14	597	597	13
14	598	598	13
14	599	599	13
14	600	600	13
14	601	601	13
14	602	602	13
14	603	603	13
14	604	604	13
14	605	605	13
14	606	606	13
14	607	607	13
14	608	608	13
14	609	609	13
14	610	610	13
14	611	611	13
14	612	612	13
14	613	613	13
14	614	614	13
14	615	615	14
14	616	616	14
14	617	617	14
14	618	618	14
14	619	619	14
14	620	620	14
14	621	621	14
14	622	622	14
14	623	623	13
14	624	624	13
14	625	625	13
14	626	626	13
14	627	627	13
14	628	628	13
14	629	629	13
14	630	630	14
14	631	631	14
14	632	632	14
14	633	633	14
14	634	634	14
14	635	635	14
14	636	636	14
14	637	637	14
14	638	638	14
14	639	639	14
14	640	640	14
14	641	641	14
14	642	642	15
14	643	643	15
14	644	644	15
14	645	645	15
14	646	646	15
14	647	647	15
14	648	648	15
14	649	649	15
14	650	650	15
14	651	651	15
14	652	652	15
14	653	653	15
14	654	654	15
14	655	655	15
14	656	656	15
14	657	657	15
14	658	658	15
14	659	659	15
14	660	660	15
14	661	661	15
14	662	662	15
14	663	663	15
14	664	664	15
14	665	665	15
14	666	666	15
14	667	667	15
14	668	668	15
14	669	669	15
14	670	670	14
14	671	671	14
14	672	672	14
14	673	673	14
14	674	674	14
14	675	675	13
14	676	676	13
14	677	677	13
14	678	678	13
14	679	679	13
14	680	680	12
14	681	681	13
14	682	682	13
14	683	683	13
14	684	684	13
14	685	685	13
14	686	686	13
14	687	687	13
14	688	688	13
14	689	689	13
14	690	690	13
14	691	691	13
14	692	692	14
14	693	693	14
14	694	694	14
14	695	695	14
14	696	696	14
14	697	697	14
14	698	698	14
14	699	699	14
14	700	700	14
14	701	701	14
14	702	702	14
14	703	703	14
14	704	704	13
14	705	705	13
14	706	706	13
14	707	707	13
14	708	708	13
14	709	709	13
14	710	710	13
14	711	711	13
14	712	712	13
14	713	713	13
14	714	714	13
14	715	715	13
14	716	716	13
14	717	717	14
14	718	718	14
14	719	719	15
14	720	720	15
14	721	721	15
14	722	722	15
14	723	723	15
14	724	724	15
14	725	725	15
14	726	726	15
14	727	727	15
14	728	728	16
14	729	729	16
14	730	730	16
14	731	731	16
14	732	732	16
14	733	733	16
14	734	734	16
14	735	735	16
14	736	736	17
14	737	737	16
14	738	738	16
14	739	739	16
14	740	740	16
14	741	741	16
14	742	742	16
14	743	743	16
14	744	744	15
14	745	745	15
14	746	746	15
14	747	747	15
14	748	748	15
14	749	749	15
14	750	750	15
14	751	751	15
14	752	752	15
14	753	753	15
14	754	754	15
14	755	755	14
15	756	1	14
15	757	2	14
15	758	3	14
15	759	4	15
15	760	5	16
15	761	6	16
15	762	7	16
15	763	8	16
15	764	9	16
15	765	10	16
15	766	11	17
15	767	12	18
15	768	13	18
15	769	14	18
15	770	15	18
15	771	16	18
15	772	17	18
15	773	18	18
15	774	19	18
15	775	20	19
15	776	21	19
15	777	22	19
15	778	23	19
15	779	24	19
15	780	25	19
15	781	26	19
15	782	27	19
15	783	28	19
15	784	29	19
15	785	30	19
15	786	31	19
15	787	32	19
15	788	33	19
15	789	34	19
15	790	35	19
15	791	36	19
15	792	37	19
15	793	38	18
15	794	39	18
