exon	relative_pos_in_circle	relative_pos_in_exon	coverage
12	1	1	9
12	2	2	9
12	3	3	10
12	4	4	10
12	5	5	10
12	6	6	10
12	7	7	10
12	8	8	10
12	9	9	10
12	10	10	10
12	11	11	10
12	12	12	10
12	13	13	10
12	14	14	10
12	15	15	10
12	16	16	10
12	17	17	10
12	18	18	10
12	19	19	10
12	20	20	10
12	21	21	10
12	22	22	10
12	23	23	10
12	24	24	10
12	25	25	10
12	26	26	10
12	27	27	10
12	28	28	10
12	29	29	10
12	30	30	10
12	31	31	10
12	32	32	10
12	33	33	10
12	34	34	10
12	35	35	10
12	36	36	10
12	37	37	10
12	38	38	10
12	39	39	10
12	40	40	10
12	41	41	10
12	42	42	10
12	43	43	10
12	44	44	10
12	45	45	11
12	46	46	11
12	47	47	10
12	48	48	10
12	49	49	10
12	50	50	10
12	51	51	10
12	52	52	10
12	53	53	10
12	54	54	10
12	55	55	10
12	56	56	10
12	57	57	10
12	58	58	10
12	59	59	10
12	60	60	10
12	61	61	10
12	62	62	10
12	63	63	10
12	64	64	10
12	65	65	10
12	66	66	10
12	67	67	10
12	68	68	10
12	69	69	11
12	70	70	11
12	71	71	11
12	72	72	11
12	73	73	11
12	74	74	11
12	75	75	11
12	76	76	11
12	77	77	11
12	78	78	11
12	79	79	11
12	80	80	11
12	81	81	11
12	82	82	11
12	83	83	11
12	84	84	11
12	85	85	11
12	86	86	11
12	87	87	11
12	88	88	11
12	89	89	11
12	90	90	11
12	91	91	11
12	92	92	11
12	93	93	11
12	94	94	10
12	95	95	10
12	96	96	9
12	97	97	9
12	98	98	9
12	99	99	9
12	100	100	9
12	101	101	9
12	102	102	9
12	103	103	9
12	104	104	9
12	105	105	9
12	106	106	9
12	107	107	9
12	108	108	9
12	109	109	9
12	110	110	9
12	111	111	9
12	112	112	9
12	113	113	9
12	114	114	9
12	115	115	9
12	116	116	9
12	117	117	9
12	118	118	9
12	119	119	9
12	120	120	9
12	121	121	9
12	122	122	9
12	123	123	9
12	124	124	9
12	125	125	8
12	126	126	8
12	127	127	8
12	128	128	8
12	129	129	8
12	130	130	8
12	131	131	8
12	132	132	8
12	133	133	8
12	134	134	8
12	135	135	8
12	136	136	8
12	137	137	8
12	138	138	8
12	139	139	8
12	140	140	8
12	141	141	8
12	142	142	8
12	143	143	8
12	144	144	8
12	145	145	8
12	146	146	8
12	147	147	8
12	148	148	8
13	149	1	7
13	150	2	7
13	151	3	7
13	152	4	7
13	153	5	7
13	154	6	7
13	155	7	7
13	156	8	7
13	157	9	7
13	158	10	7
13	159	11	7
13	160	12	7
13	161	13	7
13	162	14	7
13	163	15	7
13	164	16	7
13	165	17	7
13	166	18	7
13	167	19	7
13	168	20	7
13	169	21	7
13	170	22	7
13	171	23	7
13	172	24	7
13	173	25	7
13	174	26	7
13	175	27	7
13	176	28	8
13	177	29	8
13	178	30	8
13	179	31	8
13	180	32	8
13	181	33	8
13	182	34	8
13	183	35	8
13	184	36	8
13	185	37	8
13	186	38	8
13	187	39	8
13	188	40	8
13	189	41	8
13	190	42	9
13	191	43	9
13	192	44	9
13	193	45	9
13	194	46	9
13	195	47	9
13	196	48	9
13	197	49	9
13	198	50	9
13	199	51	9
13	200	52	9
13	201	53	9
13	202	54	9
13	203	55	9
13	204	56	9
13	205	57	9
13	206	58	9
13	207	59	8
13	208	60	8
13	209	61	8
13	210	62	8
13	211	63	8
13	212	64	8
13	213	65	8
13	214	66	8
13	215	67	8
13	216	68	8
13	217	69	8
13	218	70	8
13	219	71	8
13	220	72	8
13	221	73	8
13	222	74	8
13	223	75	8
13	224	76	8
13	225	77	8
13	226	78	8
13	227	79	8
13	228	80	8
13	229	81	6
13	230	82	6
13	231	83	6
13	232	84	6
13	233	85	6
13	234	86	6
13	235	87	6
13	236	88	6
13	237	89	6
13	238	90	6
13	239	91	6
13	240	92	6
13	241	93	6
13	242	94	6
13	243	95	6
13	244	96	6
13	245	97	6
13	246	98	6
13	247	99	6
13	248	100	6
13	249	101	6
13	250	102	6
14	251	1	5
14	252	2	5
14	253	3	5
14	254	4	5
14	255	5	5
14	256	6	5
14	257	7	5
14	258	8	5
14	259	9	5
14	260	10	5
14	261	11	5
14	262	12	5
14	263	13	5
14	264	14	5
14	265	15	5
14	266	16	5
14	267	17	5
14	268	18	5
14	269	19	5
14	270	20	5
14	271	21	5
14	272	22	5
14	273	23	5
14	274	24	5
14	275	25	5
14	276	26	5
14	277	27	5
14	278	28	5
14	279	29	5
14	280	30	5
14	281	31	5
14	282	32	5
14	283	33	5
14	284	34	6
14	285	35	6
14	286	36	6
14	287	37	6
14	288	38	6
14	289	39	6
14	290	40	6
14	291	41	6
14	292	42	6
14	293	43	6
14	294	44	6
14	295	45	6
14	296	46	6
14	297	47	6
14	298	48	6
14	299	49	6
14	300	50	6
14	301	51	6
14	302	52	6
14	303	53	6
14	304	54	6
14	305	55	6
14	306	56	6
14	307	57	6
14	308	58	6
14	309	59	6
14	310	60	6
14	311	61	6
14	312	62	6
14	313	63	6
14	314	64	6
14	315	65	6
14	316	66	6
14	317	67	6
14	318	68	6
14	319	69	6
14	320	70	6
14	321	71	6
14	322	72	6
14	323	73	6
14	324	74	6
14	325	75	6
14	326	76	6
14	327	77	6
14	328	78	6
14	329	79	6
14	330	80	6
14	331	81	6
14	332	82	6
14	333	83	6
14	334	84	6
14	335	85	6
14	336	86	6
14	337	87	6
14	338	88	6
14	339	89	6
14	340	90	6
14	341	91	6
14	342	92	6
14	343	93	6
14	344	94	6
14	345	95	5
14	346	96	5
14	347	97	5
14	348	98	5
15	349	1	4
15	350	2	4
15	351	3	4
15	352	4	4
15	353	5	4
15	354	6	4
15	355	7	5
15	356	8	5
15	357	9	5
15	358	10	5
15	359	11	7
15	360	12	7
15	361	13	7
15	362	14	7
15	363	15	7
15	364	16	7
15	365	17	7
15	366	18	7
15	367	19	7
15	368	20	7
15	369	21	7
15	370	22	7
15	371	23	7
15	372	24	7
15	373	25	7
15	374	26	7
15	375	27	7
15	376	28	7
15	377	29	7
15	378	30	7
15	379	31	7
15	380	32	7
15	381	33	7
15	382	34	7
15	383	35	7
15	384	36	7
15	385	37	7
15	386	38	7
15	387	39	7
15	388	40	7
15	389	41	7
15	390	42	7
15	391	43	7
15	392	44	7
15	393	45	7
15	394	46	7
15	395	47	7
15	396	48	7
15	397	49	7
15	398	50	7
15	399	51	8
15	400	52	8
15	401	53	8
15	402	54	8
15	403	55	8
15	404	56	8
15	405	57	8
15	406	58	8
15	407	59	8
15	408	60	8
15	409	61	8
15	410	62	8
15	411	63	8
15	412	64	8
15	413	65	8
15	414	66	8
15	415	67	8
15	416	68	8
15	417	69	8
15	418	70	8
15	419	71	8
15	420	72	8
15	421	73	8
15	422	74	8
15	423	75	8
15	424	76	8
15	425	77	8
15	426	78	8
15	427	79	8
15	428	80	8
15	429	81	8
15	430	82	8
15	431	83	8
15	432	84	8
15	433	85	8
15	434	86	8
15	435	87	8
15	436	88	8
15	437	89	8
15	438	90	8
15	439	91	8
15	440	92	8
15	441	93	8
15	442	94	8
15	443	95	8
15	444	96	8
15	445	97	8
15	446	98	8
15	447	99	8
15	448	100	8
15	449	101	8
15	450	102	8
15	451	103	9
15	452	104	9
15	453	105	9
15	454	106	9
15	455	107	9
15	456	108	9
15	457	109	9
15	458	110	9
15	459	111	9
15	460	112	9
15	461	113	9
15	462	114	9
15	463	115	9
15	464	116	9
15	465	117	9
15	466	118	9
15	467	119	9
15	468	120	9
15	469	121	9
15	470	122	9
15	471	123	9
15	472	124	9
15	473	125	9
15	474	126	9
15	475	127	9
15	476	128	7
15	477	129	7
15	478	130	8
15	479	131	8
15	480	132	9
15	481	133	9
15	482	134	9
15	483	135	9
15	484	136	9
15	485	137	9
15	486	138	9
15	487	139	9
15	488	140	9
15	489	141	9
15	490	142	9
15	491	143	9
15	492	144	9
15	493	145	9
15	494	146	9
15	495	147	9
15	496	148	9
15	497	149	9
15	498	150	9
15	499	151	9
15	500	152	9
15	501	153	9
15	502	154	9
15	503	155	9
15	504	156	9
15	505	157	9
15	506	158	9
15	507	159	9
15	508	160	9
15	509	161	10
15	510	162	10
15	511	163	9
15	512	164	9
15	513	165	9
15	514	166	9
15	515	167	9
15	516	168	9
15	517	169	9
15	518	170	9
15	519	171	9
15	520	172	9
15	521	173	9
15	522	174	9
15	523	175	9
15	524	176	9
15	525	177	9
15	526	178	9
15	527	179	9
15	528	180	9
15	529	181	9
15	530	182	9
15	531	183	9
15	532	184	9
15	533	185	10
15	534	186	10
15	535	187	10
15	536	188	8
15	537	189	8
15	538	190	8
15	539	191	8
15	540	192	8
15	541	193	8
