exon	relative_pos_in_circle	relative_pos_in_exon	coverage
7	1	1	6
7	2	2	6
7	3	3	6
7	4	4	6
7	5	5	6
7	6	6	6
7	7	7	6
7	8	8	6
7	9	9	6
7	10	10	6
7	11	11	6
7	12	12	6
7	13	13	6
7	14	14	6
7	15	15	6
7	16	16	6
7	17	17	6
7	18	18	6
7	19	19	6
7	20	20	6
7	21	21	6
7	22	22	6
7	23	23	6
7	24	24	6
7	25	25	6
7	26	26	6
7	27	27	6
7	28	28	6
7	29	29	6
7	30	30	6
7	31	31	6
7	32	32	6
7	33	33	6
7	34	34	6
7	35	35	6
7	36	36	6
7	37	37	6
7	38	38	6
7	39	39	6
7	40	40	6
7	41	41	6
7	42	42	6
7	43	43	6
7	44	44	5
7	45	45	5
7	46	46	5
7	47	47	5
7	48	48	5
7	49	49	5
7	50	50	5
7	51	51	4
7	52	52	4
7	53	53	4
7	54	54	4
7	55	55	4
7	56	56	4
7	57	57	4
7	58	58	4
7	59	59	4
7	60	60	4
7	61	61	4
7	62	62	4
7	63	63	4
7	64	64	4
7	65	65	4
7	66	66	4
7	67	67	4
7	68	68	5
7	69	69	5
7	70	70	5
7	71	71	5
7	72	72	5
7	73	73	5
7	74	74	5
7	75	75	5
7	76	76	5
7	77	77	5
7	78	78	5
7	79	79	5
7	80	80	6
7	81	81	6
7	82	82	6
7	83	83	6
7	84	84	6
7	85	85	6
7	86	86	6
7	87	87	5
7	88	88	5
7	89	89	5
7	90	90	5
7	91	91	5
7	92	92	5
7	93	93	4
7	94	94	5
7	95	95	5
7	96	96	5
7	97	97	5
7	98	98	5
7	99	99	5
7	100	100	5
7	101	101	5
7	102	102	5
7	103	103	5
7	104	104	5
7	105	105	5
7	106	106	5
7	107	107	5
7	108	108	5
7	109	109	5
7	110	110	5
7	111	111	5
7	112	112	5
7	113	113	5
7	114	114	5
7	115	115	5
7	116	116	5
7	117	117	5
7	118	118	5
7	119	119	5
7	120	120	5
7	121	121	5
7	122	122	5
7	123	123	5
7	124	124	5
7	125	125	5
7	126	126	5
7	127	127	6
7	128	128	6
7	129	129	6
7	130	130	6
7	131	131	6
7	132	132	6
7	133	133	6
7	134	134	6
7	135	135	6
7	136	136	6
7	137	137	6
7	138	138	6
8	139	1	6
8	140	2	6
8	141	3	6
8	142	4	6
8	143	5	6
8	144	6	6
8	145	7	6
8	146	8	6
8	147	9	6
8	148	10	6
8	149	11	6
8	150	12	6
8	151	13	6
8	152	14	6
8	153	15	6
8	154	16	6
8	155	17	6
8	156	18	6
8	157	19	6
8	158	20	6
8	159	21	6
8	160	22	6
8	161	23	6
8	162	24	6
8	163	25	6
8	164	26	6
8	165	27	6
8	166	28	6
8	167	29	6
8	168	30	6
8	169	31	6
8	170	32	6
8	171	33	6
8	172	34	6
8	173	35	6
8	174	36	6
8	175	37	6
8	176	38	6
8	177	39	6
8	178	40	6
8	179	41	6
8	180	42	6
8	181	43	6
8	182	44	6
8	183	45	6
8	184	46	6
8	185	47	6
8	186	48	6
8	187	49	6
8	188	50	6
8	189	51	6
8	190	52	4
8	191	53	4
8	192	54	4
8	193	55	4
8	194	56	4
8	195	57	4
8	196	58	4
8	197	59	4
8	198	60	4
8	199	61	4
8	200	62	4
8	201	63	4
8	202	64	4
8	203	65	4
8	204	66	4
8	205	67	4
8	206	68	4
8	207	69	4
8	208	70	4
8	209	71	4
8	210	72	4
8	211	73	4
8	212	74	4
8	213	75	4
8	214	76	4
8	215	77	4
8	216	78	4
8	217	79	4
8	218	80	4
8	219	81	4
8	220	82	4
8	221	83	4
8	222	84	4
8	223	85	4
8	224	86	4
8	225	87	4
8	226	88	4
8	227	89	4
8	228	90	4
8	229	91	4
8	230	92	4
8	231	93	4
8	232	94	4
8	233	95	4
8	234	96	4
8	235	97	4
8	236	98	4
8	237	99	4
8	238	100	4
8	239	101	4
8	240	102	4
8	241	103	4
8	242	104	4
8	243	105	4
8	244	106	4
8	245	107	4
8	246	108	4
8	247	109	4
8	248	110	4
8	249	111	4
8	250	112	4
8	251	113	4
8	252	114	4
8	253	115	4
8	254	116	4
8	255	117	4
8	256	118	4
8	257	119	4
8	258	120	4
8	259	121	4
8	260	122	4
8	261	123	4
8	262	124	4
8	263	125	4
8	264	126	4
8	265	127	4
8	266	128	4
8	267	129	4
8	268	130	4
8	269	131	4
8	270	132	4
8	271	133	4
8	272	134	4
8	273	135	4
8	274	136	4
8	275	137	4
8	276	138	4
8	277	139	4
8	278	140	4
8	279	141	4
9	280	1	4
9	281	2	4
9	282	3	4
9	283	4	4
9	284	5	4
9	285	6	4
9	286	7	4
9	287	8	4
9	288	9	4
9	289	10	4
9	290	11	4
9	291	12	4
9	292	13	4
9	293	14	4
9	294	15	4
9	295	16	4
9	296	17	4
9	297	18	4
9	298	19	4
9	299	20	4
9	300	21	4
9	301	22	4
9	302	23	4
9	303	24	4
9	304	25	4
9	305	26	4
9	306	27	4
9	307	28	4
9	308	29	4
9	309	30	4
9	310	31	4
9	311	32	4
9	312	33	4
9	313	34	4
9	314	35	4
9	315	36	4
9	316	37	4
9	317	38	3
9	318	39	3
9	319	40	3
9	320	41	3
9	321	42	3
9	322	43	3
9	323	44	3
9	324	45	3
9	325	46	3
9	326	47	3
9	327	48	3
9	328	49	3
9	329	50	2
9	330	51	2
9	331	52	2
9	332	53	2
9	333	54	2
9	334	55	2
9	335	56	2
9	336	57	2
9	337	58	2
9	338	59	2
9	339	60	2
9	340	61	2
9	341	62	2
9	342	63	3
9	343	64	2
9	344	65	2
9	345	66	2
9	346	67	2
9	347	68	2
9	348	69	2
9	349	70	2
9	350	71	2
9	351	72	2
9	352	73	2
9	353	74	2
9	354	75	2
9	355	76	2
9	356	77	2
9	357	78	2
9	358	79	2
9	359	80	2
9	360	81	2
9	361	82	2
9	362	83	2
9	363	84	2
9	364	85	2
9	365	86	2
9	366	87	2
9	367	88	2
9	368	89	2
9	369	90	2
9	370	91	2
9	371	92	2
9	372	93	2
9	373	94	2
9	374	95	1
9	375	96	1
9	376	97	1
9	377	98	1
9	378	99	1
9	379	100	1
9	380	101	1
9	381	102	1
9	382	103	1
9	383	104	1
9	384	105	1
9	385	106	1
9	386	107	1
9	387	108	1
9	388	109	1
9	389	110	1
9	390	111	1
9	391	112	1
9	392	113	1
9	393	114	1
9	394	115	1
9	395	116	1
9	396	117	1
9	397	118	1
9	398	119	1
9	399	120	1
9	400	121	1
9	401	122	1
9	402	123	1
9	403	124	1
9	404	125	1
9	405	126	1
9	406	127	1
9	407	128	1
9	408	129	1
9	409	130	1
9	410	131	3
9	411	132	3
9	412	133	3
9	413	134	3
9	414	135	3
9	415	136	3
9	416	137	3
9	417	138	3
9	418	139	3
9	419	140	3
9	420	141	3
10	421	1	5
10	422	2	5
10	423	3	5
10	424	4	5
10	425	5	5
10	426	6	5
10	427	7	5
10	428	8	5
10	429	9	5
10	430	10	5
10	431	11	5
10	432	12	5
10	433	13	5
10	434	14	5
10	435	15	5
10	436	16	5
10	437	17	5
10	438	18	5
10	439	19	5
10	440	20	5
10	441	21	5
10	442	22	5
10	443	23	5
10	444	24	5
10	445	25	5
10	446	26	5
10	447	27	5
10	448	28	5
10	449	29	5
10	450	30	5
10	451	31	5
10	452	32	6
10	453	33	6
10	454	34	6
10	455	35	6
10	456	36	6
10	457	37	6
10	458	38	7
10	459	39	7
10	460	40	7
10	461	41	7
10	462	42	7
10	463	43	7
10	464	44	7
10	465	45	7
10	466	46	7
10	467	47	7
10	468	48	7
10	469	49	7
10	470	50	7
10	471	51	7
10	472	52	7
10	473	53	7
10	474	54	7
10	475	55	7
10	476	56	7
10	477	57	7
10	478	58	7
10	479	59	7
10	480	60	7
10	481	61	7
10	482	62	7
10	483	63	7
10	484	64	7
10	485	65	7
10	486	66	7
10	487	67	7
10	488	68	7
10	489	69	7
10	490	70	7
10	491	71	7
10	492	72	7
10	493	73	7
10	494	74	7
10	495	75	7
10	496	76	7
10	497	77	7
10	498	78	7
10	499	79	7
10	500	80	7
10	501	81	7
10	502	82	7
10	503	83	7
10	504	84	7
10	505	85	7
10	506	86	7
10	507	87	7
10	508	88	7
10	509	89	7
10	510	90	7
10	511	91	7
10	512	92	7
10	513	93	7
10	514	94	7
10	515	95	7
10	516	96	7
10	517	97	7
10	518	98	7
10	519	99	7
10	520	100	7
10	521	101	7
10	522	102	7
10	523	103	7
10	524	104	7
10	525	105	7
10	526	106	7
10	527	107	7
10	528	108	7
