exon	relative_pos_in_circle	relative_pos_in_exon	coverage
3	1	1	6
3	2	2	6
3	3	3	6
3	4	4	6
3	5	5	6
3	6	6	6
3	7	7	6
3	8	8	6
3	9	9	6
3	10	10	6
3	11	11	6
3	12	12	6
3	13	13	6
3	14	14	6
3	15	15	6
3	16	16	6
3	17	17	6
3	18	18	6
3	19	19	6
3	20	20	6
3	21	21	6
3	22	22	6
3	23	23	6
3	24	24	6
3	25	25	6
3	26	26	5
3	27	27	5
3	28	28	5
3	29	29	5
3	30	30	5
3	31	31	5
3	32	32	5
3	33	33	5
3	34	34	5
3	35	35	5
3	36	36	5
3	37	37	5
3	38	38	5
3	39	39	5
3	40	40	5
3	41	41	5
3	42	42	5
3	43	43	5
3	44	44	5
3	45	45	5
3	46	46	5
3	47	47	5
3	48	48	5
3	49	49	5
3	50	50	5
3	51	51	5
3	52	52	5
3	53	53	5
3	54	54	5
3	55	55	5
3	56	56	5
3	57	57	5
3	58	58	5
3	59	59	5
3	60	60	5
3	61	61	5
3	62	62	5
3	63	63	5
3	64	64	5
3	65	65	5
3	66	66	5
3	67	67	5
3	68	68	5
3	69	69	5
3	70	70	5
3	71	71	5
3	72	72	5
3	73	73	5
3	74	74	5
3	75	75	5
3	76	76	5
3	77	77	5
3	78	78	5
3	79	79	5
3	80	80	4
3	81	81	4
3	82	82	4
3	83	83	4
3	84	84	4
3	85	85	4
3	86	86	4
3	87	87	4
3	88	88	4
3	89	89	4
3	90	90	4
3	91	91	4
3	92	92	4
3	93	93	4
3	94	94	4
3	95	95	4
3	96	96	4
3	97	97	4
3	98	98	4
3	99	99	4
3	100	100	4
3	101	101	4
3	102	102	4
3	103	103	4
3	104	104	4
3	105	105	4
3	106	106	4
3	107	107	4
3	108	108	4
3	109	109	4
3	110	110	4
3	111	111	4
3	112	112	4
3	113	113	4
3	114	114	4
3	115	115	4
3	116	116	4
3	117	117	4
3	118	118	4
3	119	119	4
3	120	120	4
3	121	121	4
3	122	122	4
3	123	123	4
3	124	124	4
3	125	125	4
3	126	126	4
3	127	127	3
3	128	128	3
3	129	129	3
3	130	130	3
3	131	131	3
3	132	132	3
3	133	133	3
3	134	134	3
3	135	135	3
3	136	136	3
3	137	137	3
3	138	138	3
3	139	139	3
3	140	140	3
3	141	141	3
3	142	142	3
3	143	143	3
3	144	144	3
3	145	145	3
3	146	146	3
3	147	147	3
3	148	148	3
3	149	149	3
3	150	150	3
3	151	151	3
3	152	152	3
3	153	153	3
3	154	154	3
3	155	155	3
3	156	156	3
3	157	157	3
3	158	158	3
3	159	159	3
3	160	160	3
3	161	161	3
3	162	162	3
3	163	163	3
3	164	164	3
3	165	165	3
3	166	166	3
3	167	167	3
3	168	168	3
3	169	169	3
3	170	170	3
3	171	171	3
3	172	172	3
3	173	173	3
3	174	174	3
3	175	175	3
3	176	176	3
3	177	177	3
3	178	178	3
3	179	179	3
3	180	180	3
3	181	181	3
3	182	182	3
3	183	183	3
3	184	184	1
3	185	185	1
3	186	186	1
3	187	187	1
3	188	188	1
3	189	189	1
3	190	190	1
3	191	191	1
3	192	192	1
3	193	193	1
3	194	194	1
3	195	195	1
3	196	196	1
3	197	197	1
3	198	198	1
3	199	199	1
3	200	200	1
3	201	201	1
3	202	202	1
3	203	203	1
3	204	204	1
3	205	205	1
3	206	206	1
3	207	207	1
3	208	208	1
3	209	209	1
3	210	210	1
3	211	211	1
3	212	212	1
3	213	213	1
3	214	214	1
3	215	215	1
3	216	216	1
3	217	217	1
3	218	218	1
3	219	219	1
3	220	220	1
3	221	221	1
3	222	222	1
3	223	223	1
3	224	224	1
3	225	225	1
3	226	226	1
3	227	227	1
3	228	228	0
3	229	229	0
3	230	230	0
3	231	231	0
3	232	232	0
3	233	233	0
3	234	234	0
3	235	235	0
3	236	236	0
3	237	237	0
3	238	238	0
3	239	239	0
3	240	240	0
3	241	241	0
3	242	242	0
3	243	243	0
3	244	244	0
3	245	245	0
3	246	246	0
3	247	247	0
3	248	248	0
3	249	249	0
3	250	250	0
3	251	251	0
3	252	252	0
3	253	253	0
3	254	254	0
3	255	255	0
3	256	256	0
3	257	257	0
3	258	258	0
3	259	259	0
3	260	260	0
3	261	261	0
3	262	262	0
3	263	263	0
3	264	264	0
3	265	265	0
3	266	266	0
3	267	267	0
3	268	268	0
3	269	269	0
3	270	270	0
3	271	271	0
3	272	272	0
3	273	273	0
3	274	274	0
3	275	275	1
3	276	276	1
3	277	277	1
3	278	278	1
3	279	279	1
3	280	280	1
3	281	281	1
3	282	282	1
3	283	283	1
3	284	284	1
