exon	relative_pos_in_circle	relative_pos_in_exon	coverage
1	1	1	11
1	2	2	11
1	3	3	11
1	4	4	11
1	5	5	11
1	6	6	11
1	7	7	11
1	8	8	11
1	9	9	11
1	10	10	11
1	11	11	11
1	12	12	11
1	13	13	11
1	14	14	11
1	15	15	11
1	16	16	11
1	17	17	11
1	18	18	11
1	19	19	11
1	20	20	11
1	21	21	11
1	22	22	11
1	23	23	11
1	24	24	11
1	25	25	11
1	26	26	11
1	27	27	11
1	28	28	11
1	29	29	11
1	30	30	11
1	31	31	11
1	32	32	11
1	33	33	11
1	34	34	11
1	35	35	11
1	36	36	11
1	37	37	11
1	38	38	11
1	39	39	11
1	40	40	11
1	41	41	11
1	42	42	11
1	43	43	11
1	44	44	11
1	45	45	12
1	46	46	12
1	47	47	11
1	48	48	12
1	49	49	12
1	50	50	12
1	51	51	12
1	52	52	12
1	53	53	12
1	54	54	12
1	55	55	12
1	56	56	12
1	57	57	12
1	58	58	12
1	59	59	12
1	60	60	12
1	61	61	11
1	62	62	11
1	63	63	11
1	64	64	11
1	65	65	11
1	66	66	11
1	67	67	11
1	68	68	11
1	69	69	11
1	70	70	11
1	71	71	11
1	72	72	11
1	73	73	11
1	74	74	11
1	75	75	11
1	76	76	11
1	77	77	11
1	78	78	11
1	79	79	11
1	80	80	11
1	81	81	11
1	82	82	11
1	83	83	11
1	84	84	11
1	85	85	11
1	86	86	11
1	87	87	11
1	88	88	11
1	89	89	11
1	90	90	11
1	91	91	11
1	92	92	11
1	93	93	10
1	94	94	10
1	95	95	10
1	96	96	10
1	97	97	10
1	98	98	10
1	99	99	9
1	100	100	9
1	101	101	9
1	102	102	9
1	103	103	9
1	104	104	9
1	105	105	9
1	106	106	9
1	107	107	9
1	108	108	9
1	109	109	9
1	110	110	9
1	111	111	9
1	112	112	9
1	113	113	8
1	114	114	8
1	115	115	8
1	116	116	9
1	117	117	9
1	118	118	9
1	119	119	9
1	120	120	9
1	121	121	9
1	122	122	9
1	123	123	9
1	124	124	9
1	125	125	9
1	126	126	9
1	127	127	9
1	128	128	9
1	129	129	9
1	130	130	9
1	131	131	9
1	132	132	9
1	133	133	7
1	134	134	7
1	135	135	7
1	136	136	7
1	137	137	7
1	138	138	7
1	139	139	7
1	140	140	7
1	141	141	7
1	142	142	6
1	143	143	6
1	144	144	6
1	145	145	6
1	146	146	6
1	147	147	6
1	148	148	6
1	149	149	5
1	150	150	5
1	151	151	5
1	152	152	5
1	153	153	5
1	154	154	5
1	155	155	5
1	156	156	5
1	157	157	5
1	158	158	5
1	159	159	5
1	160	160	5
1	161	161	5
1	162	162	5
1	163	163	5
1	164	164	5
1	165	165	5
1	166	166	5
1	167	167	5
1	168	168	5
1	169	169	5
