exon	relative_pos_in_circle	relative_pos_in_exon	coverage
13	1	1	5
13	2	2	5
13	3	3	5
13	4	4	5
13	5	5	5
13	6	6	5
13	7	7	5
13	8	8	5
13	9	9	5
13	10	10	5
13	11	11	5
13	12	12	5
13	13	13	5
13	14	14	5
13	15	15	5
13	16	16	5
13	17	17	5
13	18	18	5
13	19	19	5
13	20	20	5
13	21	21	5
13	22	22	5
13	23	23	4
13	24	24	4
13	25	25	4
13	26	26	4
13	27	27	4
13	28	28	4
13	29	29	4
13	30	30	4
13	31	31	4
13	32	32	4
13	33	33	4
13	34	34	4
13	35	35	4
13	36	36	4
13	37	37	4
13	38	38	4
13	39	39	4
13	40	40	4
13	41	41	4
13	42	42	4
13	43	43	4
13	44	44	4
13	45	45	4
13	46	46	4
13	47	47	4
13	48	48	4
13	49	49	5
13	50	50	5
13	51	51	5
13	52	52	5
13	53	53	5
13	54	54	5
13	55	55	5
13	56	56	5
13	57	57	5
13	58	58	5
13	59	59	5
13	60	60	5
13	61	61	5
13	62	62	5
13	63	63	5
13	64	64	4
13	65	65	4
13	66	66	4
13	67	67	4
13	68	68	4
13	69	69	4
13	70	70	4
13	71	71	4
13	72	72	4
13	73	73	4
13	74	74	4
13	75	75	4
13	76	76	4
13	77	77	4
13	78	78	4
13	79	79	4
13	80	80	4
13	81	81	4
13	82	82	4
13	83	83	4
13	84	84	4
13	85	85	4
13	86	86	4
13	87	87	4
13	88	88	4
13	89	89	4
13	90	90	4
13	91	91	4
13	92	92	4
13	93	93	4
13	94	94	4
13	95	95	4
13	96	96	4
13	97	97	4
13	98	98	4
13	99	99	4
13	100	100	4
14	101	1	4
14	102	2	4
14	103	3	4
14	104	4	4
14	105	5	4
14	106	6	4
14	107	7	4
14	108	8	4
14	109	9	4
14	110	10	4
14	111	11	4
14	112	12	4
14	113	13	4
14	114	14	4
14	115	15	4
14	116	16	4
14	117	17	4
14	118	18	4
14	119	19	4
14	120	20	4
14	121	21	4
14	122	22	4
14	123	23	4
14	124	24	4
14	125	25	4
14	126	26	4
14	127	27	4
14	128	28	4
14	129	29	4
14	130	30	5
14	131	31	5
14	132	32	5
14	133	33	5
14	134	34	5
14	135	35	5
14	136	36	5
14	137	37	5
14	138	38	5
14	139	39	5
14	140	40	5
14	141	41	5
14	142	42	5
14	143	43	5
14	144	44	5
14	145	45	5
14	146	46	5
14	147	47	5
14	148	48	5
14	149	49	5
14	150	50	5
14	151	51	5
14	152	52	5
14	153	53	5
14	154	54	5
14	155	55	5
14	156	56	5
14	157	57	5
14	158	58	5
14	159	59	5
14	160	60	5
14	161	61	5
14	162	62	5
14	163	63	5
14	164	64	5
14	165	65	4
14	166	66	4
14	167	67	4
14	168	68	4
14	169	69	4
14	170	70	4
14	171	71	4
14	172	72	4
14	173	73	4
14	174	74	4
14	175	75	4
14	176	76	4
14	177	77	4
14	178	78	4
14	179	79	4
14	180	80	4
14	181	81	4
14	182	82	4
14	183	83	4
14	184	84	4
14	185	85	4
14	186	86	4
14	187	87	2
14	188	88	2
14	189	89	2
14	190	90	2
14	191	91	2
14	192	92	2
14	193	93	2
14	194	94	2
14	195	95	2
14	196	96	2
14	197	97	2
14	198	98	2
14	199	99	2
14	200	100	2
14	201	101	2
14	202	102	2
14	203	103	2
14	204	104	2
14	205	105	2
14	206	106	2
14	207	107	2
14	208	108	2
14	209	109	2
14	210	110	2
14	211	111	2
14	212	112	2
14	213	113	2
14	214	114	2
14	215	115	2
14	216	116	2
14	217	117	2
14	218	118	2
14	219	119	2
14	220	120	2
14	221	121	2
14	222	122	2
14	223	123	2
14	224	124	2
14	225	125	2
15	226	1	3
15	227	2	3
15	228	3	3
15	229	4	3
15	230	5	3
15	231	6	3
15	232	7	3
15	233	8	3
15	234	9	3
15	235	10	3
15	236	11	3
15	237	12	3
15	238	13	3
15	239	14	3
15	240	15	3
15	241	16	3
15	242	17	3
15	243	18	3
15	244	19	3
15	245	20	3
15	246	21	3
15	247	22	3
15	248	23	3
15	249	24	3
15	250	25	3
15	251	26	3
15	252	27	3
15	253	28	3
15	254	29	3
15	255	30	3
15	256	31	4
15	257	32	4
15	258	33	4
15	259	34	4
15	260	35	4
15	261	36	4
15	262	37	4
15	263	38	4
15	264	39	4
15	265	40	4
15	266	41	4
15	267	42	4
15	268	43	4
15	269	44	4
15	270	45	4
15	271	46	4
15	272	47	4
15	273	48	4
15	274	49	4
16	275	1	4
16	276	2	4
16	277	3	4
16	278	4	4
16	279	5	4
16	280	6	4
16	281	7	4
16	282	8	4
16	283	9	4
16	284	10	4
16	285	11	4
16	286	12	4
16	287	13	4
16	288	14	4
16	289	15	4
16	290	16	4
16	291	17	4
16	292	18	4
16	293	19	4
16	294	20	4
16	295	21	4
16	296	22	4
16	297	23	4
16	298	24	3
16	299	25	3
16	300	26	3
16	301	27	3
16	302	28	3
16	303	29	3
16	304	30	3
16	305	31	3
16	306	32	3
16	307	33	3
16	308	34	3
16	309	35	3
16	310	36	3
16	311	37	3
16	312	38	3
16	313	39	3
16	314	40	3
16	315	41	3
16	316	42	3
16	317	43	3
16	318	44	3
16	319	45	3
16	320	46	3
16	321	47	3
16	322	48	3
16	323	49	3
16	324	50	3
16	325	51	3
16	326	52	3
16	327	53	3
16	328	54	3
16	329	55	3
16	330	56	3
16	331	57	3
16	332	58	3
16	333	59	3
16	334	60	3
16	335	61	3
16	336	62	3
16	337	63	3
16	338	64	3
16	339	65	3
16	340	66	3
16	341	67	3
16	342	68	3
16	343	69	3
16	344	70	3
16	345	71	3
16	346	72	3
16	347	73	3
16	348	74	3
16	349	75	3
16	350	76	3
16	351	77	3
16	352	78	3
16	353	79	3
16	354	80	3
16	355	81	3
16	356	82	5
16	357	83	5
16	358	84	5
16	359	85	5
16	360	86	5
16	361	87	5
16	362	88	5
16	363	89	5
16	364	90	5
16	365	91	5
16	366	92	5
16	367	93	5
16	368	94	5
16	369	95	5
16	370	96	5
16	371	97	5
16	372	98	5
16	373	99	5
16	374	100	5
16	375	101	5
16	376	102	5
16	377	103	5
16	378	104	5
16	379	105	4
17	380	1	4
17	381	2	4
17	382	3	4
17	383	4	4
17	384	5	4
17	385	6	4
17	386	7	4
17	387	8	4
17	388	9	4
17	389	10	4
17	390	11	4
17	391	12	4
17	392	13	4
17	393	14	4
17	394	15	4
17	395	16	4
17	396	17	4
17	397	18	6
17	398	19	6
17	399	20	6
17	400	21	6
17	401	22	6
17	402	23	6
17	403	24	6
17	404	25	6
17	405	26	6
17	406	27	6
17	407	28	6
17	408	29	6
17	409	30	6
17	410	31	6
17	411	32	6
17	412	33	6
17	413	34	6
17	414	35	6
17	415	36	6
17	416	37	6
17	417	38	6
17	418	39	6
17	419	40	6
17	420	41	6
17	421	42	6
17	422	43	6
17	423	44	6
17	424	45	6
17	425	46	6
17	426	47	6
17	427	48	6
17	428	49	6
17	429	50	6
17	430	51	6
17	431	52	6
17	432	53	6
17	433	54	6
17	434	55	6
17	435	56	6
17	436	57	6
17	437	58	6
17	438	59	6
17	439	60	6
17	440	61	6
17	441	62	6
17	442	63	6
17	443	64	6
17	444	65	6
17	445	66	6
17	446	67	6
17	447	68	6
17	448	69	6
17	449	70	6
17	450	71	6
17	451	72	6
17	452	73	6
17	453	74	6
17	454	75	6
17	455	76	6
17	456	77	6
17	457	78	6
17	458	79	6
17	459	80	6
17	460	81	6
17	461	82	6
17	462	83	6
17	463	84	6
17	464	85	6
17	465	86	6
17	466	87	6
17	467	88	6
17	468	89	6
17	469	90	6
17	470	91	6
17	471	92	6
17	472	93	5
17	473	94	5
17	474	95	5
17	475	96	5
17	476	97	5
18	477	1	5
18	478	2	5
18	479	3	5
18	480	4	5
18	481	5	5
18	482	6	5
18	483	7	5
18	484	8	5
18	485	9	5
18	486	10	5
18	487	11	5
18	488	12	5
18	489	13	5
18	490	14	5
18	491	15	5
18	492	16	5
18	493	17	5
18	494	18	5
18	495	19	5
18	496	20	5
18	497	21	5
18	498	22	6
18	499	23	6
18	500	24	6
18	501	25	6
18	502	26	6
18	503	27	6
18	504	28	6
18	505	29	5
18	506	30	5
18	507	31	5
18	508	32	5
18	509	33	5
18	510	34	5
18	511	35	5
18	512	36	5
18	513	37	5
18	514	38	5
18	515	39	5
18	516	40	5
18	517	41	5
18	518	42	5
18	519	43	5
18	520	44	6
18	521	45	6
18	522	46	6
18	523	47	6
18	524	48	6
18	525	49	6
18	526	50	6
18	527	51	6
18	528	52	6
18	529	53	6
18	530	54	6
18	531	55	6
18	532	56	6
18	533	57	6
18	534	58	6
18	535	59	6
18	536	60	6
18	537	61	6
18	538	62	6
18	539	63	6
18	540	64	6
18	541	65	6
18	542	66	6
18	543	67	6
18	544	68	6
18	545	69	6
18	546	70	6
18	547	71	6
18	548	72	6
18	549	73	6
18	550	74	6
18	551	75	6
18	552	76	6
18	553	77	6
18	554	78	6
18	555	79	6
18	556	80	6
18	557	81	6
18	558	82	6
18	559	83	6
18	560	84	6
18	561	85	6
18	562	86	6
18	563	87	6
18	564	88	6
18	565	89	6
18	566	90	6
18	567	91	6
18	568	92	6
18	569	93	6
18	570	94	6
18	571	95	6
18	572	96	6
18	573	97	6
18	574	98	6
18	575	99	6
18	576	100	6
18	577	101	6
18	578	102	6
18	579	103	6
18	580	104	6
18	581	105	6
18	582	106	6
