exon	relative_pos_in_circle	relative_pos_in_exon	coverage
4	1	1	7
4	2	2	7
4	3	3	7
4	4	4	7
4	5	5	7
4	6	6	7
4	7	7	7
4	8	8	7
4	9	9	7
4	10	10	7
4	11	11	7
4	12	12	7
4	13	13	7
4	14	14	7
4	15	15	7
4	16	16	7
4	17	17	7
4	18	18	7
4	19	19	7
4	20	20	7
4	21	21	7
4	22	22	7
4	23	23	7
4	24	24	7
4	25	25	7
4	26	26	7
4	27	27	7
4	28	28	7
4	29	29	7
4	30	30	7
4	31	31	7
4	32	32	7
4	33	33	7
4	34	34	7
4	35	35	7
4	36	36	7
4	37	37	7
4	38	38	7
4	39	39	7
4	40	40	7
4	41	41	7
4	42	42	7
4	43	43	7
4	44	44	7
4	45	45	7
4	46	46	7
4	47	47	7
4	48	48	7
4	49	49	7
4	50	50	7
4	51	51	7
4	52	52	7
4	53	53	7
4	54	54	7
4	55	55	7
4	56	56	7
4	57	57	7
4	58	58	7
4	59	59	7
4	60	60	7
4	61	61	7
4	62	62	7
4	63	63	7
4	64	64	7
4	65	65	6
4	66	66	6
4	67	67	6
4	68	68	6
4	69	69	6
4	70	70	6
4	71	71	6
4	72	72	6
4	73	73	6
4	74	74	6
4	75	75	6
4	76	76	5
4	77	77	5
4	78	78	5
4	79	79	4
4	80	80	4
4	81	81	4
4	82	82	4
4	83	83	4
4	84	84	4
4	85	85	4
4	86	86	4
4	87	87	4
4	88	88	4
4	89	89	4
4	90	90	4
4	91	91	4
4	92	92	4
4	93	93	4
4	94	94	4
4	95	95	4
4	96	96	4
4	97	97	4
4	98	98	4
4	99	99	4
4	100	100	4
4	101	101	4
4	102	102	4
4	103	103	4
4	104	104	4
4	105	105	4
4	106	106	4
4	107	107	4
4	108	108	4
4	109	109	4
4	110	110	4
4	111	111	4
4	112	112	4
4	113	113	4
4	114	114	4
4	115	115	4
4	116	116	4
4	117	117	4
4	118	118	4
4	119	119	4
4	120	120	4
4	121	121	4
4	122	122	4
4	123	123	4
4	124	124	4
4	125	125	4
4	126	126	4
4	127	127	4
4	128	128	4
4	129	129	4
4	130	130	4
4	131	131	4
4	132	132	4
4	133	133	4
4	134	134	4
4	135	135	4
4	136	136	4
5	137	1	2
5	138	2	2
5	139	3	2
5	140	4	2
5	141	5	2
5	142	6	2
5	143	7	2
5	144	8	2
5	145	9	2
5	146	10	2
5	147	11	2
5	148	12	2
5	149	13	2
5	150	14	2
5	151	15	2
5	152	16	2
5	153	17	2
5	154	18	2
5	155	19	2
5	156	20	2
5	157	21	2
5	158	22	2
5	159	23	2
5	160	24	2
5	161	25	2
5	162	26	2
5	163	27	2
5	164	28	2
5	165	29	2
5	166	30	2
5	167	31	2
5	168	32	2
5	169	33	2
5	170	34	2
5	171	35	2
5	172	36	2
5	173	37	2
5	174	38	2
5	175	39	2
5	176	40	2
5	177	41	2
5	178	42	2
5	179	43	2
5	180	44	2
5	181	45	2
5	182	46	2
5	183	47	2
5	184	48	2
5	185	49	2
5	186	50	2
5	187	51	2
5	188	52	2
5	189	53	2
5	190	54	1
5	191	55	1
5	192	56	1
5	193	57	1
5	194	58	1
5	195	59	1
5	196	60	1
5	197	61	1
5	198	62	1
5	199	63	1
5	200	64	1
5	201	65	1
5	202	66	1
5	203	67	1
5	204	68	1
5	205	69	1
6	206	1	1
6	207	2	1
6	208	3	1
6	209	4	1
6	210	5	1
6	211	6	1
6	212	7	1
6	213	8	1
6	214	9	1
6	215	10	1
6	216	11	1
6	217	12	1
6	218	13	1
6	219	14	1
6	220	15	1
6	221	16	1
6	222	17	0
6	223	18	0
6	224	19	0
6	225	20	0
6	226	21	0
6	227	22	0
6	228	23	0
6	229	24	0
6	230	25	0
6	231	26	0
6	232	27	0
6	233	28	0
6	234	29	0
6	235	30	0
6	236	31	0
6	237	32	0
6	238	33	0
6	239	34	0
6	240	35	0
6	241	36	0
6	242	37	0
6	243	38	0
6	244	39	0
6	245	40	0
6	246	41	0
6	247	42	0
6	248	43	0
6	249	44	0
6	250	45	0
6	251	46	0
6	252	47	0
6	253	48	0
6	254	49	0
6	255	50	0
6	256	51	0
6	257	52	0
6	258	53	0
6	259	54	0
6	260	55	0
6	261	56	0
6	262	57	0
6	263	58	0
6	264	59	0
6	265	60	0
6	266	61	0
6	267	62	0
6	268	63	0
6	269	64	0
6	270	65	0
6	271	66	0
6	272	67	0
6	273	68	0
6	274	69	0
6	275	70	0
6	276	71	0
6	277	72	0
6	278	73	0
6	279	74	0
6	280	75	0
6	281	76	0
6	282	77	0
6	283	78	0
6	284	79	0
6	285	80	0
6	286	81	0
6	287	82	0
6	288	83	0
6	289	84	0
6	290	85	0
6	291	86	0
6	292	87	0
6	293	88	0
6	294	89	0
6	295	90	0
6	296	91	0
6	297	92	0
6	298	93	0
6	299	94	0
6	300	95	0
6	301	96	0
6	302	97	0
6	303	98	0
6	304	99	0
6	305	100	0
6	306	101	0
6	307	102	0
6	308	103	0
6	309	104	0
6	310	105	0
6	311	106	0
6	312	107	0
6	313	108	0
6	314	109	0
6	315	110	0
6	316	111	0
6	317	112	0
6	318	113	0
6	319	114	0
6	320	115	0
6	321	116	0
6	322	117	0
6	323	118	0
6	324	119	0
6	325	120	0
6	326	121	0
6	327	122	0
6	328	123	0
6	329	124	0
6	330	125	0
6	331	126	0
6	332	127	0
6	333	128	0
6	334	129	0
6	335	130	0
6	336	131	0
6	337	132	0
6	338	133	0
6	339	134	0
6	340	135	0
6	341	136	0
7	342	0	0
7	343	1	0
7	344	2	0
7	345	3	0
7	346	4	0
7	347	5	0
7	348	6	0
7	349	7	0
7	350	8	0
7	351	9	0
7	352	10	0
7	353	11	0
7	354	12	0
7	355	13	0
7	356	14	0
7	357	15	0
7	358	16	0
7	359	17	0
7	360	18	0
7	361	19	0
7	362	20	0
7	363	21	0
7	364	22	0
7	365	23	0
7	366	24	0
7	367	25	0
7	368	26	0
7	369	27	0
7	370	28	0
7	371	29	0
7	372	30	0
7	373	31	0
7	374	32	0
7	375	33	0
7	376	34	0
7	377	35	0
7	378	36	0
7	379	37	0
7	380	38	0
7	381	39	0
7	382	40	0
7	383	41	0
7	384	42	0
7	385	43	0
7	386	44	0
7	387	45	0
7	388	46	0
7	389	47	0
7	390	48	0
7	391	49	0
8	392	1	0
8	393	2	0
8	394	3	0
8	395	4	0
8	396	5	0
8	397	6	0
8	398	7	0
8	399	8	0
8	400	9	0
8	401	10	0
8	402	11	0
8	403	12	0
8	404	13	0
8	405	14	0
8	406	15	0
8	407	16	0
8	408	17	0
8	409	18	0
8	410	19	0
8	411	20	0
8	412	21	0
8	413	22	0
8	414	23	0
8	415	24	0
8	416	25	0
8	417	26	0
8	418	27	0
8	419	28	0
8	420	29	0
8	421	30	0
8	422	31	0
8	423	32	0
8	424	33	0
8	425	34	0
8	426	35	0
8	427	36	1
8	428	37	1
8	429	38	1
8	430	39	1
8	431	40	1
8	432	41	1
8	433	42	1
8	434	43	1
8	435	44	1
8	436	45	1
8	437	46	1
8	438	47	1
8	439	48	2
8	440	49	2
8	441	50	3
8	442	51	3
