exon	relative_pos_in_circle	relative_pos_in_exon	coverage
3	1	1	4
3	2	2	4
3	3	3	4
3	4	4	4
3	5	5	4
3	6	6	4
3	7	7	4
3	8	8	4
3	9	9	4
3	10	10	4
3	11	11	4
3	12	12	4
3	13	13	4
3	14	14	4
3	15	15	4
3	16	16	4
3	17	17	4
3	18	18	4
3	19	19	4
3	20	20	4
3	21	21	4
3	22	22	4
3	23	23	4
3	24	24	4
3	25	25	4
3	26	26	4
3	27	27	4
3	28	28	4
3	29	29	4
3	30	30	4
3	31	31	4
3	32	32	4
3	33	33	4
3	34	34	4
3	35	35	4
3	36	36	4
3	37	37	4
3	38	38	4
3	39	39	4
3	40	40	4
3	41	41	4
3	42	42	4
3	43	43	4
3	44	44	3
3	45	45	3
3	46	46	3
3	47	47	3
3	48	48	3
3	49	49	3
3	50	50	3
3	51	51	3
3	52	52	3
3	53	53	3
3	54	54	3
3	55	55	3
3	56	56	3
3	57	57	3
3	58	58	3
3	59	59	3
3	60	60	3
3	61	61	3
3	62	62	3
3	63	63	3
3	64	64	3
3	65	65	3
3	66	66	3
3	67	67	3
3	68	68	3
3	69	69	3
3	70	70	3
3	71	71	3
3	72	72	3
3	73	73	3
3	74	74	3
3	75	75	3
3	76	76	3
3	77	77	3
3	78	78	3
3	79	79	3
3	80	80	3
3	81	81	3
3	82	82	3
3	83	83	3
3	84	84	3
3	85	85	3
3	86	86	3
3	87	87	3
3	88	88	3
3	89	89	3
3	90	90	3
3	91	91	3
3	92	92	3
3	93	93	3
3	94	94	3
3	95	95	3
3	96	96	3
3	97	97	3
3	98	98	3
3	99	99	2
3	100	100	2
3	101	101	2
3	102	102	2
3	103	103	2
3	104	104	2
3	105	105	2
3	106	106	2
3	107	107	2
3	108	108	2
3	109	109	2
3	110	110	2
3	111	111	2
3	112	112	2
3	113	113	2
3	114	114	2
3	115	115	2
3	116	116	2
3	117	117	2
3	118	118	2
3	119	119	2
3	120	120	2
3	121	121	2
3	122	122	2
3	123	123	2
3	124	124	2
3	125	125	2
3	126	126	2
3	127	127	2
3	128	128	2
3	129	129	2
3	130	130	2
3	131	131	2
3	132	132	2
3	133	133	2
3	134	134	2
3	135	135	2
3	136	136	2
3	137	137	2
3	138	138	2
3	139	139	2
3	140	140	2
3	141	141	2
3	142	142	2
3	143	143	2
3	144	144	2
3	145	145	2
3	146	146	2
3	147	147	2
3	148	148	1
3	149	149	1
3	150	150	1
3	151	151	1
3	152	152	1
3	153	153	1
3	154	154	1
3	155	155	1
3	156	156	1
3	157	157	1
3	158	158	1
3	159	159	1
3	160	160	1
4	161	1	1
4	162	2	1
4	163	3	1
4	164	4	1
4	165	5	1
4	166	6	1
4	167	7	1
4	168	8	1
4	169	9	1
4	170	10	1
4	171	11	1
4	172	12	1
4	173	13	1
4	174	14	1
4	175	15	1
4	176	16	1
4	177	17	1
4	178	18	1
4	179	19	1
4	180	20	1
4	181	21	1
4	182	22	1
4	183	23	1
4	184	24	1
4	185	25	1
4	186	26	1
4	187	27	1
4	188	28	1
4	189	29	1
4	190	30	1
4	191	31	1
4	192	32	1
4	193	33	1
4	194	34	1
4	195	35	1
4	196	36	1
4	197	37	1
4	198	38	1
4	199	39	1
4	200	40	1
4	201	41	1
4	202	42	1
4	203	43	1
4	204	44	1
4	205	45	1
4	206	46	1
4	207	47	1
4	208	48	1
4	209	49	1
