exon	relative_pos_in_circle	relative_pos_in_exon	coverage
10	1	1	5
10	2	2	5
10	3	3	5
10	4	4	5
10	5	5	5
10	6	6	5
10	7	7	5
10	8	8	5
10	9	9	5
10	10	10	5
10	11	11	5
10	12	12	5
10	13	13	5
10	14	14	5
10	15	15	5
10	16	16	5
10	17	17	5
10	18	18	5
10	19	19	5
10	20	20	5
10	21	21	5
10	22	22	5
10	23	23	5
10	24	24	5
10	25	25	5
10	26	26	5
10	27	27	5
10	28	28	5
10	29	29	5
10	30	30	5
10	31	31	5
10	32	32	5
10	33	33	5
10	34	34	5
10	35	35	5
10	36	36	5
10	37	37	5
10	38	38	5
10	39	39	5
10	40	40	5
10	41	41	5
10	42	42	5
10	43	43	5
10	44	44	5
10	45	45	5
10	46	46	5
10	47	47	5
10	48	48	5
10	49	49	5
10	50	50	5
10	51	51	5
10	52	52	5
10	53	53	5
10	54	54	5
10	55	55	5
10	56	56	5
10	57	57	5
10	58	58	5
10	59	59	5
10	60	60	5
10	61	61	5
10	62	62	5
10	63	63	5
10	64	64	5
10	65	65	5
10	66	66	5
10	67	67	5
10	68	68	5
10	69	69	5
10	70	70	5
10	71	71	5
10	72	72	5
10	73	73	5
10	74	74	4
10	75	75	4
10	76	76	4
10	77	77	4
10	78	78	4
10	79	79	4
10	80	80	4
10	81	81	4
10	82	82	4
10	83	83	4
10	84	84	4
10	85	85	3
10	86	86	3
10	87	87	3
10	88	88	3
10	89	89	3
10	90	90	3
10	91	91	3
10	92	92	2
10	93	93	2
10	94	94	2
10	95	95	2
10	96	96	2
10	97	97	2
10	98	98	2
10	99	99	2
10	100	100	2
10	101	101	2
10	102	102	2
10	103	103	2
10	104	104	2
10	105	105	2
10	106	106	2
10	107	107	2
10	108	108	2
10	109	109	2
10	110	110	2
10	111	111	2
10	112	112	2
10	113	113	2
10	114	114	2
10	115	115	2
11	116	1	1
11	117	2	1
11	118	3	1
11	119	4	1
11	120	5	1
11	121	6	1
11	122	7	1
11	123	8	1
11	124	9	1
11	125	10	1
11	126	11	1
11	127	12	1
11	128	13	1
11	129	14	1
11	130	15	1
11	131	16	1
11	132	17	1
11	133	18	1
11	134	19	1
11	135	20	1
11	136	21	1
11	137	22	1
11	138	23	1
11	139	24	1
11	140	25	1
11	141	26	1
11	142	27	1
11	143	28	1
11	144	29	1
11	145	30	1
11	146	31	1
11	147	32	1
11	148	33	1
11	149	34	1
11	150	35	1
11	151	36	1
11	152	37	1
11	153	38	1
11	154	39	1
11	155	40	1
11	156	41	1
11	157	42	1
11	158	43	1
11	159	44	1
11	160	45	1
11	161	46	1
11	162	47	1
11	163	48	1
11	164	49	1
11	165	50	1
11	166	51	1
11	167	52	1
11	168	53	1
11	169	54	1
11	170	55	1
11	171	56	1
11	172	57	1
11	173	58	1
11	174	59	1
11	175	60	1
11	176	61	1
11	177	62	1
11	178	63	1
11	179	64	1
11	180	65	1
11	181	66	1
11	182	67	1
11	183	68	1
11	184	69	1
11	185	70	1
11	186	71	1
11	187	72	1
11	188	73	1
11	189	74	1
11	190	75	1
11	191	76	1
11	192	77	1
11	193	78	1
11	194	79	1
11	195	80	1
11	196	81	1
11	197	82	0
11	198	83	0
11	199	84	0
11	200	85	0
11	201	86	0
11	202	87	0
11	203	88	0
11	204	89	0
11	205	90	0
11	206	91	0
11	207	92	0
11	208	93	0
11	209	94	0
11	210	95	0
11	211	96	0
11	212	97	0
11	213	98	0
11	214	99	0
11	215	100	0
11	216	101	0
11	217	102	0
11	218	103	0
11	219	104	0
11	220	105	0
11	221	106	0
11	222	107	0
11	223	108	0
11	224	109	0
11	225	110	0
11	226	111	0
11	227	112	0
11	228	113	0
11	229	114	0
11	230	115	0
11	231	116	0
11	232	117	0
11	233	118	0
11	234	119	0
11	235	120	0
11	236	121	0
11	237	122	0
11	238	123	0
11	239	124	0
11	240	125	0
11	241	126	0
11	242	127	0
11	243	128	0
11	244	129	0
11	245	130	0
11	246	131	0
11	247	132	0
11	248	133	0
11	249	134	0
11	250	135	0
11	251	136	0
11	252	137	0
11	253	138	0
11	254	139	0
11	255	140	0
11	256	141	0
11	257	142	0
11	258	143	0
11	259	144	0
12	260	0	0
12	261	1	0
12	262	2	0
12	263	3	0
12	264	4	0
12	265	5	0
12	266	6	0
12	267	7	0
12	268	8	0
12	269	9	0
12	270	10	0
12	271	11	0
12	272	12	0
12	273	13	0
12	274	14	0
12	275	15	0
12	276	16	0
12	277	17	0
12	278	18	0
12	279	19	0
12	280	20	0
12	281	21	0
12	282	22	0
12	283	23	0
12	284	24	0
12	285	25	0
12	286	26	0
12	287	27	0
12	288	28	0
12	289	29	0
12	290	30	0
12	291	31	0
12	292	32	0
12	293	33	0
12	294	34	0
12	295	35	0
12	296	36	0
12	297	37	0
12	298	38	0
12	299	39	0
12	300	40	0
12	301	41	0
12	302	42	0
12	303	43	0
12	304	44	0
12	305	45	0
12	306	46	0
12	307	47	0
12	308	48	0
12	309	49	0
13	310	0	0
13	311	1	0
13	312	2	0
13	313	3	0
13	314	4	0
13	315	5	0
13	316	6	0
13	317	7	0
13	318	8	0
13	319	9	0
13	320	10	0
13	321	11	0
13	322	12	0
13	323	13	0
13	324	14	0
13	325	15	0
13	326	16	0
13	327	17	0
13	328	18	0
13	329	19	0
13	330	20	0
13	331	21	0
13	332	22	0
13	333	23	0
13	334	24	0
13	335	25	0
13	336	26	0
13	337	27	0
13	338	28	0
13	339	29	0
13	340	30	0
13	341	31	0
13	342	32	0
13	343	33	0
13	344	34	0
13	345	35	0
13	346	36	0
13	347	37	0
13	348	38	0
13	349	39	0
13	350	40	0
13	351	41	0
