exon	relative_pos_in_circle	relative_pos_in_exon	coverage
23	1	1	4
23	2	2	4
23	3	3	4
23	4	4	4
23	5	5	4
23	6	6	4
23	7	7	4
23	8	8	4
23	9	9	4
23	10	10	4
23	11	11	4
23	12	12	4
23	13	13	4
23	14	14	4
23	15	15	4
23	16	16	4
23	17	17	4
23	18	18	4
23	19	19	4
23	20	20	4
23	21	21	4
23	22	22	4
23	23	23	4
23	24	24	4
23	25	25	4
23	26	26	4
23	27	27	4
23	28	28	4
23	29	29	4
23	30	30	4
23	31	31	4
23	32	32	4
23	33	33	4
23	34	34	4
23	35	35	4
23	36	36	4
23	37	37	4
23	38	38	4
23	39	39	4
23	40	40	4
23	41	41	4
23	42	42	4
23	43	43	4
23	44	44	4
23	45	45	4
23	46	46	4
23	47	47	4
23	48	48	4
23	49	49	4
23	50	50	4
23	51	51	4
23	52	52	4
23	53	53	4
23	54	54	3
23	55	55	3
23	56	56	3
23	57	57	2
23	58	58	2
23	59	59	2
23	60	60	2
23	61	61	2
23	62	62	2
23	63	63	2
23	64	64	2
23	65	65	2
23	66	66	2
23	67	67	2
23	68	68	2
23	69	69	2
23	70	70	2
23	71	71	2
23	72	72	2
23	73	73	2
23	74	74	2
23	75	75	2
23	76	76	2
23	77	77	2
23	78	78	2
23	79	79	2
23	80	80	2
23	81	81	2
23	82	82	2
23	83	83	2
23	84	84	2
23	85	85	2
23	86	86	2
23	87	87	2
23	88	88	2
23	89	89	2
23	90	90	2
23	91	91	2
23	92	92	2
23	93	93	2
23	94	94	2
23	95	95	2
23	96	96	2
23	97	97	2
23	98	98	2
23	99	99	2
23	100	100	2
23	101	101	2
23	102	102	2
23	103	103	2
23	104	104	2
23	105	105	2
23	106	106	2
23	107	107	2
23	108	108	2
23	109	109	2
23	110	110	2
23	111	111	2
23	112	112	2
23	113	113	2
23	114	114	2
23	115	115	2
23	116	116	2
23	117	117	2
23	118	118	2
23	119	119	2
23	120	120	2
23	121	121	2
23	122	122	2
23	123	123	2
23	124	124	2
23	125	125	2
23	126	126	2
23	127	127	2
23	128	128	2
23	129	129	2
23	130	130	2
23	131	131	2
23	132	132	2
23	133	133	2
23	134	134	2
23	135	135	2
23	136	136	2
23	137	137	2
23	138	138	2
23	139	139	2
23	140	140	2
23	141	141	2
23	142	142	2
23	143	143	2
23	144	144	2
23	145	145	2
23	146	146	2
23	147	147	2
23	148	148	2
23	149	149	1
23	150	150	1
23	151	151	1
23	152	152	1
23	153	153	1
23	154	154	1
23	155	155	1
23	156	156	1
23	157	157	1
23	158	158	1
23	159	159	1
23	160	160	1
23	161	161	0
23	162	162	0
23	163	163	0
23	164	164	0
23	165	165	0
23	166	166	0
23	167	167	0
23	168	168	0
23	169	169	0
23	170	170	0
23	171	171	0
23	172	172	0
23	173	173	0
23	174	174	0
23	175	175	0
23	176	176	0
23	177	177	0
23	178	178	0
23	179	179	0
23	180	180	0
23	181	181	0
23	182	182	0
23	183	183	0
23	184	184	0
23	185	185	0
23	186	186	0
23	187	187	0
23	188	188	0
23	189	189	0
23	190	190	0
23	191	191	0
23	192	192	0
23	193	193	0
23	194	194	0
23	195	195	0
23	196	196	0
23	197	197	0
23	198	198	0
23	199	199	0
23	200	200	0
23	201	201	0
23	202	202	0
23	203	203	0
23	204	204	0
23	205	205	0
23	206	206	0
23	207	207	0
23	208	208	0
23	209	209	0
23	210	210	0
23	211	211	0
23	212	212	0
23	213	213	0
23	214	214	0
23	215	215	0
23	216	216	0
23	217	217	0
23	218	218	0
23	219	219	0
23	220	220	0
23	221	221	0
23	222	222	0
23	223	223	0
23	224	224	0
23	225	225	0
23	226	226	0
23	227	227	0
23	228	228	0
23	229	229	0
23	230	230	0
23	231	231	0
23	232	232	0
23	233	233	0
23	234	234	0
23	235	235	0
23	236	236	0
23	237	237	0
23	238	238	0
23	239	239	0
23	240	240	0
23	241	241	0
23	242	242	0
23	243	243	0
23	244	244	0
23	245	245	0
23	246	246	0
23	247	247	0
23	248	248	0
23	249	249	0
23	250	250	0
23	251	251	0
23	252	252	0
23	253	253	0
23	254	254	0
23	255	255	0
23	256	256	0
23	257	257	0
23	258	258	0
23	259	259	0
23	260	260	0
23	261	261	0
23	262	262	0
23	263	263	0
23	264	264	0
23	265	265	0
23	266	266	0
23	267	267	0
23	268	268	0
23	269	269	0
23	270	270	0
23	271	271	0
23	272	272	0
23	273	273	0
23	274	274	0
23	275	275	0
23	276	276	0
23	277	277	0
23	278	278	0
23	279	279	0
23	280	280	0
23	281	281	0
23	282	282	0
23	283	283	0
23	284	284	0
23	285	285	0
23	286	286	0
23	287	287	0
23	288	288	0
23	289	289	0
23	290	290	0
23	291	291	0
23	292	292	0
23	293	293	0
23	294	294	0
23	295	295	0
23	296	296	0
23	297	297	0
23	298	298	0
23	299	299	0
23	300	300	0
23	301	301	0
23	302	302	0
23	303	303	0
23	304	304	0
23	305	305	0
23	306	306	0
23	307	307	0
23	308	308	0
23	309	309	0
23	310	310	0
23	311	311	0
23	312	312	0
23	313	313	0
23	314	314	0
23	315	315	0
23	316	316	0
23	317	317	0
23	318	318	0
23	319	319	0
23	320	320	0
23	321	321	0
23	322	322	0
23	323	323	0
23	324	324	0
23	325	325	0
23	326	326	0
23	327	327	0
23	328	328	0
23	329	329	0
23	330	330	0
23	331	331	0
23	332	332	0
23	333	333	0
23	334	334	0
23	335	335	0
23	336	336	0
23	337	337	0
23	338	338	0
23	339	339	0
23	340	340	0
23	341	341	0
23	342	342	0
23	343	343	0
23	344	344	0
23	345	345	0
23	346	346	0
23	347	347	0
23	348	348	0
23	349	349	0
23	350	350	0
23	351	351	0
23	352	352	0
23	353	353	0
23	354	354	0
23	355	355	0
23	356	356	0
23	357	357	0
23	358	358	0
23	359	359	0
23	360	360	0
23	361	361	0
23	362	362	0
23	363	363	0
23	364	364	0
23	365	365	0
23	366	366	0
23	367	367	0
23	368	368	0
23	369	369	0
23	370	370	0
23	371	371	0
23	372	372	0
23	373	373	0
23	374	374	0
23	375	375	0
23	376	376	0
23	377	377	0
23	378	378	0
23	379	379	0
23	380	380	0
23	381	381	0
23	382	382	0
23	383	383	0
23	384	384	0
23	385	385	0
23	386	386	0
23	387	387	0
23	388	388	0
23	389	389	0
23	390	390	0
23	391	391	0
23	392	392	0
23	393	393	0
23	394	394	0
23	395	395	0
23	396	396	0
23	397	397	0
23	398	398	0
23	399	399	0
23	400	400	0
23	401	401	0
23	402	402	0
23	403	403	0
23	404	404	0
23	405	405	0
23	406	406	0
23	407	407	0
23	408	408	0
23	409	409	0
23	410	410	0
23	411	411	0
23	412	412	0
23	413	413	0
23	414	414	0
23	415	415	0
23	416	416	0
23	417	417	0
23	418	418	0
23	419	419	0
23	420	420	0
23	421	421	0
23	422	422	0
23	423	423	0
23	424	424	0
23	425	425	0
23	426	426	0
23	427	427	0
23	428	428	0
23	429	429	0
23	430	430	0
23	431	431	0
23	432	432	0
23	433	433	0
23	434	434	0
23	435	435	0
23	436	436	0
23	437	437	0
23	438	438	0
23	439	439	0
23	440	440	0
23	441	441	0
23	442	442	0
23	443	443	0
23	444	444	0
23	445	445	0
23	446	446	0
23	447	447	0
23	448	448	0
23	449	449	0
23	450	450	0
23	451	451	0
23	452	452	0
23	453	453	0
23	454	454	0
23	455	455	0
23	456	456	0
23	457	457	0
23	458	458	0
23	459	459	0
23	460	460	0
23	461	461	0
23	462	462	0
23	463	463	0
23	464	464	0
23	465	465	0
23	466	466	0
23	467	467	0
23	468	468	0
23	469	469	0
23	470	470	0
23	471	471	0
23	472	472	0
23	473	473	0
23	474	474	0
23	475	475	0
23	476	476	0
23	477	477	0
23	478	478	0
23	479	479	0
23	480	480	0
23	481	481	0
23	482	482	0
23	483	483	0
23	484	484	0
23	485	485	0
23	486	486	0
23	487	487	0
23	488	488	0
23	489	489	0
23	490	490	0
23	491	491	0
23	492	492	0
23	493	493	0
23	494	494	0
23	495	495	0
23	496	496	0
23	497	497	0
23	498	498	0
23	499	499	0
23	500	500	0
23	501	501	0
23	502	502	0
23	503	503	0
23	504	504	0
23	505	505	0
23	506	506	0
23	507	507	0
23	508	508	0
