exon	relative_pos_in_circle	relative_pos_in_exon	coverage
1	1	1	6
1	2	2	6
1	3	3	6
1	4	4	6
1	5	5	6
1	6	6	6
1	7	7	7
1	8	8	7
1	9	9	7
1	10	10	7
1	11	11	7
1	12	12	7
1	13	13	7
1	14	14	7
1	15	15	7
1	16	16	7
1	17	17	7
1	18	18	7
1	19	19	7
1	20	20	7
1	21	21	7
1	22	22	7
1	23	23	7
1	24	24	7
1	25	25	7
1	26	26	7
1	27	27	7
1	28	28	7
1	29	29	7
1	30	30	7
1	31	31	7
1	32	32	7
1	33	33	7
1	34	34	7
1	35	35	7
1	36	36	7
1	37	37	7
1	38	38	7
1	39	39	7
1	40	40	7
1	41	41	7
1	42	42	7
1	43	43	7
1	44	44	7
1	45	45	7
1	46	46	7
1	47	47	7
1	48	48	7
1	49	49	7
1	50	50	7
1	51	51	7
1	52	52	7
1	53	53	7
1	54	54	7
1	55	55	7
1	56	56	7
1	57	57	7
1	58	58	7
1	59	59	7
1	60	60	7
1	61	61	7
1	62	62	7
1	63	63	6
1	64	64	6
1	65	65	6
1	66	66	6
1	67	67	6
1	68	68	6
1	69	69	6
1	70	70	6
1	71	71	6
1	72	72	6
1	73	73	6
1	74	74	6
1	75	75	6
1	76	76	6
1	77	77	5
1	78	78	5
1	79	79	4
1	80	80	4
1	81	81	4
1	82	82	4
1	83	83	4
1	84	84	4
2	85	1	4
2	86	2	4
2	87	3	4
2	88	4	4
2	89	5	4
2	90	6	4
2	91	7	4
2	92	8	4
2	93	9	4
2	94	10	4
2	95	11	4
2	96	12	4
2	97	13	4
2	98	14	4
2	99	15	4
2	100	16	4
2	101	17	4
2	102	18	4
2	103	19	4
2	104	20	4
2	105	21	4
2	106	22	4
2	107	23	4
2	108	24	4
2	109	25	4
2	110	26	4
2	111	27	4
2	112	28	4
2	113	29	4
2	114	30	4
2	115	31	4
2	116	32	4
2	117	33	4
2	118	34	4
2	119	35	4
2	120	36	4
2	121	37	4
2	122	38	4
2	123	39	4
2	124	40	4
2	125	41	5
2	126	42	5
2	127	43	5
2	128	44	5
2	129	45	5
2	130	46	5
2	131	47	5
2	132	48	5
2	133	49	5
2	134	50	5
2	135	51	5
2	136	52	5
2	137	53	5
2	138	54	5
2	139	55	5
2	140	56	5
2	141	57	5
2	142	58	5
2	143	59	5
2	144	60	5
2	145	61	5
2	146	62	5
2	147	63	5
2	148	64	5
2	149	65	5
2	150	66	5
2	151	67	5
2	152	68	5
2	153	69	5
2	154	70	5
2	155	71	5
2	156	72	5
2	157	73	5
2	158	74	5
2	159	75	5
2	160	76	5
2	161	77	5
2	162	78	6
2	163	79	6
2	164	80	6
2	165	81	6
2	166	82	6
2	167	83	6
2	168	84	6
2	169	85	6
2	170	86	6
2	171	87	6
2	172	88	6
2	173	89	6
2	174	90	6
2	175	91	6
2	176	92	6
2	177	93	6
2	178	94	6
2	179	95	6
2	180	96	6
2	181	97	6
2	182	98	6
2	183	99	6
2	184	100	6
2	185	101	6
2	186	102	6
2	187	103	6
2	188	104	6
2	189	105	6
2	190	106	6
2	191	107	6
2	192	108	6
2	193	109	6
2	194	110	6
2	195	111	6
2	196	112	6
2	197	113	6
2	198	114	6
3	199	1	3
3	200	2	3
3	201	3	3
3	202	4	3
3	203	5	3
3	204	6	3
3	205	7	3
3	206	8	3
3	207	9	3
3	208	10	3
3	209	11	3
3	210	12	3
3	211	13	3
3	212	14	3
3	213	15	3
3	214	16	3
3	215	17	3
3	216	18	3
3	217	19	3
3	218	20	3
3	219	21	3
3	220	22	3
3	221	23	3
3	222	24	3
3	223	25	3
3	224	26	3
3	225	27	3
3	226	28	3
3	227	29	3
3	228	30	3
3	229	31	3
3	230	32	3
3	231	33	3
3	232	34	3
3	233	35	3
3	234	36	3
3	235	37	3
3	236	38	3
3	237	39	3
3	238	40	3
3	239	41	3
3	240	42	3
3	241	43	3
3	242	44	3
3	243	45	3
3	244	46	3
3	245	47	3
3	246	48	3
3	247	49	3
3	248	50	3
3	249	51	3
3	250	52	3
3	251	53	3
3	252	54	3
3	253	55	3
3	254	56	3
3	255	57	3
3	256	58	3
3	257	59	3
3	258	60	3
3	259	61	3
3	260	62	3
3	261	63	3
3	262	64	3
3	263	65	3
3	264	66	3
3	265	67	3
3	266	68	3
3	267	69	3
3	268	70	3
3	269	71	3
3	270	72	3
3	271	73	3
3	272	74	3
3	273	75	3
3	274	76	3
3	275	77	3
3	276	78	3
3	277	79	3
3	278	80	3
3	279	81	3
3	280	82	3
3	281	83	3
3	282	84	3
3	283	85	3
3	284	86	3
3	285	87	3
3	286	88	3
3	287	89	3
3	288	90	3
3	289	91	3
3	290	92	3
3	291	93	3
3	292	94	3
3	293	95	3
3	294	96	3
3	295	97	3
3	296	98	3
3	297	99	3
3	298	100	3
3	299	101	3
