exon	relative_pos_in_circle	relative_pos_in_exon	coverage
1	1	1	6
1	2	2	6
1	3	3	6
1	4	4	6
1	5	5	6
1	6	6	6
1	7	7	6
1	8	8	6
1	9	9	6
1	10	10	6
1	11	11	6
1	12	12	6
1	13	13	6
1	14	14	6
1	15	15	6
1	16	16	6
1	17	17	6
1	18	18	6
1	19	19	6
1	20	20	6
1	21	21	6
1	22	22	6
1	23	23	6
1	24	24	6
1	25	25	6
1	26	26	6
1	27	27	6
1	28	28	6
1	29	29	6
1	30	30	6
1	31	31	6
1	32	32	6
1	33	33	6
1	34	34	6
1	35	35	6
1	36	36	6
1	37	37	6
1	38	38	6
1	39	39	6
1	40	40	6
1	41	41	6
1	42	42	6
1	43	43	6
1	44	44	6
1	45	45	6
1	46	46	6
1	47	47	6
1	48	48	6
1	49	49	6
1	50	50	6
1	51	51	6
1	52	52	6
1	53	53	6
1	54	54	6
1	55	55	6
1	56	56	6
1	57	57	6
1	58	58	6
1	59	59	6
1	60	60	6
1	61	61	6
1	62	62	6
1	63	63	6
1	64	64	6
1	65	65	6
1	66	66	6
1	67	67	6
1	68	68	6
1	69	69	6
1	70	70	6
1	71	71	6
1	72	72	6
1	73	73	6
1	74	74	6
1	75	75	6
1	76	76	6
1	77	77	6
1	78	78	6
1	79	79	6
1	80	80	6
1	81	81	6
1	82	82	6
1	83	83	6
1	84	84	6
1	85	85	6
1	86	86	6
1	87	87	6
1	88	88	6
1	89	89	6
1	90	90	6
1	91	91	6
1	92	92	6
1	93	93	6
1	94	94	6
1	95	95	6
1	96	96	4
1	97	97	4
1	98	98	4
1	99	99	4
1	100	100	4
1	101	101	4
1	102	102	4
1	103	103	4
1	104	104	4
1	105	105	4
1	106	106	4
1	107	107	4
1	108	108	4
1	109	109	4
1	110	110	4
1	111	111	4
1	112	112	4
1	113	113	4
1	114	114	4
1	115	115	4
1	116	116	4
1	117	117	4
1	118	118	4
1	119	119	4
1	120	120	4
1	121	121	3
2	122	1	2
2	123	2	2
2	124	3	2
2	125	4	2
2	126	5	2
2	127	6	2
2	128	7	2
2	129	8	2
2	130	9	2
2	131	10	2
2	132	11	2
2	133	12	2
2	134	13	2
2	135	14	2
2	136	15	2
2	137	16	2
2	138	17	3
2	139	18	3
2	140	19	3
2	141	20	3
2	142	21	3
2	143	22	3
2	144	23	3
2	145	24	3
2	146	25	3
2	147	26	3
2	148	27	3
2	149	28	3
2	150	29	3
2	151	30	3
2	152	31	3
2	153	32	3
2	154	33	3
2	155	34	3
2	156	35	3
2	157	36	3
2	158	37	3
2	159	38	3
2	160	39	3
2	161	40	3
2	162	41	3
2	163	42	3
2	164	43	3
2	165	44	3
2	166	45	3
2	167	46	3
2	168	47	3
2	169	48	3
2	170	49	3
2	171	50	3
2	172	51	3
2	173	52	3
2	174	53	3
2	175	54	3
2	176	55	3
2	177	56	3
2	178	57	3
2	179	58	3
2	180	59	3
2	181	60	3
2	182	61	3
2	183	62	3
2	184	63	3
2	185	64	3
2	186	65	3
2	187	66	3
2	188	67	3
2	189	68	3
2	190	69	3
2	191	70	3
2	192	71	3
2	193	72	3
2	194	73	3
2	195	74	4
2	196	75	4
2	197	76	4
2	198	77	4
2	199	78	4
2	200	79	4
2	201	80	2
2	202	81	2
2	203	82	2
2	204	83	2
2	205	84	2
2	206	85	2
2	207	86	2
2	208	87	2
2	209	88	2
2	210	89	2
2	211	90	2
2	212	91	2
2	213	92	2
2	214	93	2
2	215	94	2
2	216	95	2
2	217	96	2
2	218	97	2
2	219	98	2
2	220	99	2
2	221	100	2
2	222	101	2
2	223	102	2
2	224	103	2
2	225	104	2
2	226	105	2
2	227	106	2
2	228	107	2
2	229	108	2
2	230	109	2
2	231	110	2
2	232	111	2
2	233	112	2
2	234	113	2
2	235	114	2
2	236	115	2
2	237	116	2
2	238	117	2
2	239	118	2
2	240	119	2
2	241	120	2
2	242	121	2
2	243	122	2
2	244	123	2
2	245	124	2
2	246	125	2
2	247	126	2
2	248	127	2
2	249	128	2
2	250	129	2
2	251	130	2
2	252	131	2
2	253	132	2
2	254	133	2
2	255	134	2
2	256	135	2
2	257	136	2
2	258	137	2
2	259	138	2
2	260	139	2
2	261	140	2
2	262	141	2
2	263	142	2
2	264	143	2
2	265	144	2
2	266	145	2
2	267	146	2
2	268	147	2
2	269	148	2
2	270	149	2
2	271	150	2
2	272	151	2
2	273	152	2
2	274	153	2
2	275	154	2
2	276	155	2
2	277	156	2
2	278	157	2
2	279	158	2
2	280	159	2
2	281	160	2
2	282	161	2
2	283	162	2
2	284	163	2
2	285	164	2
2	286	165	2
2	287	166	2
2	288	167	2
2	289	168	2
2	290	169	2
2	291	170	2
2	292	171	2
2	293	172	2
2	294	173	2
2	295	174	2
2	296	175	2
2	297	176	2
2	298	177	2
2	299	178	2
