exon	relative_pos_in_circle	relative_pos_in_exon	coverage
2	1	1	11
2	2	2	11
2	3	3	11
2	4	4	11
2	5	5	11
2	6	6	11
2	7	7	11
2	8	8	11
2	9	9	11
2	10	10	11
2	11	11	11
2	12	12	11
2	13	13	12
2	14	14	12
2	15	15	12
2	16	16	12
2	17	17	12
2	18	18	12
2	19	19	12
2	20	20	12
2	21	21	12
2	22	22	12
2	23	23	12
2	24	24	12
2	25	25	12
2	26	26	12
2	27	27	12
2	28	28	12
2	29	29	12
2	30	30	12
2	31	31	12
2	32	32	12
2	33	33	12
2	34	34	12
2	35	35	12
2	36	36	12
2	37	37	12
2	38	38	12
2	39	39	13
2	40	40	13
2	41	41	13
2	42	42	13
2	43	43	13
2	44	44	12
2	45	45	12
2	46	46	12
2	47	47	12
2	48	48	12
2	49	49	12
2	50	50	12
2	51	51	12
2	52	52	12
2	53	53	12
2	54	54	12
2	55	55	12
2	56	56	12
2	57	57	12
2	58	58	12
2	59	59	12
2	60	60	12
2	61	61	12
2	62	62	12
2	63	63	12
2	64	64	12
2	65	65	12
2	66	66	12
2	67	67	12
2	68	68	12
2	69	69	12
2	70	70	12
2	71	71	12
2	72	72	12
2	73	73	12
2	74	74	12
2	75	75	12
2	76	76	12
2	77	77	12
2	78	78	12
2	79	79	12
2	80	80	12
2	81	81	12
2	82	82	14
2	83	83	14
2	84	84	14
2	85	85	14
2	86	86	14
2	87	87	14
2	88	88	14
2	89	89	14
2	90	90	14
2	91	91	14
2	92	92	14
2	93	93	14
2	94	94	14
2	95	95	14
2	96	96	14
2	97	97	14
2	98	98	14
2	99	99	14
2	100	100	14
2	101	101	14
2	102	102	14
2	103	103	14
2	104	104	14
2	105	105	14
3	106	1	12
3	107	2	12
3	108	3	12
3	109	4	12
3	110	5	12
3	111	6	12
3	112	7	12
3	113	8	12
3	114	9	12
3	115	10	12
3	116	11	12
3	117	12	12
3	118	13	12
3	119	14	12
3	120	15	12
3	121	16	12
3	122	17	12
3	123	18	12
3	124	19	12
3	125	20	12
3	126	21	12
3	127	22	12
3	128	23	12
3	129	24	12
3	130	25	12
3	131	26	12
3	132	27	12
3	133	28	12
3	134	29	12
3	135	30	12
3	136	31	12
3	137	32	12
3	138	33	12
3	139	34	12
3	140	35	12
3	141	36	12
3	142	37	12
3	143	38	12
3	144	39	12
3	145	40	12
3	146	41	12
3	147	42	12
3	148	43	12
3	149	44	12
3	150	45	12
3	151	46	12
3	152	47	12
3	153	48	12
3	154	49	12
3	155	50	12
3	156	51	12
3	157	52	12
3	158	53	12
3	159	54	12
3	160	55	12
3	161	56	12
3	162	57	12
3	163	58	12
3	164	59	12
3	165	60	12
3	166	61	12
3	167	62	12
