exon	relative_pos_in_circle	relative_pos_in_exon	coverage
2	1	1	14
2	2	2	14
2	3	3	14
2	4	4	14
2	5	5	14
2	6	6	14
2	7	7	14
2	8	8	14
2	9	9	14
2	10	10	14
2	11	11	14
2	12	12	14
2	13	13	14
2	14	14	14
2	15	15	14
2	16	16	14
2	17	17	14
2	18	18	14
2	19	19	14
2	20	20	14
2	21	21	14
2	22	22	14
2	23	23	14
2	24	24	14
2	25	25	14
2	26	26	14
2	27	27	14
2	28	28	14
2	29	29	14
2	30	30	14
2	31	31	13
2	32	32	13
2	33	33	13
2	34	34	13
2	35	35	13
2	36	36	14
2	37	37	14
2	38	38	14
2	39	39	14
2	40	40	14
2	41	41	14
2	42	42	14
2	43	43	14
2	44	44	14
2	45	45	14
2	46	46	14
2	47	47	14
2	48	48	14
2	49	49	14
2	50	50	14
2	51	51	14
2	52	52	14
2	53	53	14
2	54	54	14
2	55	55	14
2	56	56	14
2	57	57	14
2	58	58	14
2	59	59	12
2	60	60	12
2	61	61	12
2	62	62	12
2	63	63	12
2	64	64	12
2	65	65	12
2	66	66	12
2	67	67	12
2	68	68	12
2	69	69	12
2	70	70	12
2	71	71	12
2	72	72	12
2	73	73	12
2	74	74	12
2	75	75	12
2	76	76	12
2	77	77	12
2	78	78	12
2	79	79	12
2	80	80	12
2	81	81	12
2	82	82	12
2	83	83	12
2	84	84	12
2	85	85	12
2	86	86	12
2	87	87	12
2	88	88	12
2	89	89	12
2	90	90	12
2	91	91	12
2	92	92	12
2	93	93	12
2	94	94	11
2	95	95	11
2	96	96	11
2	97	97	11
2	98	98	11
2	99	99	11
2	100	100	11
2	101	101	11
2	102	102	11
2	103	103	11
2	104	104	11
2	105	105	11
2	106	106	11
2	107	107	11
2	108	108	11
2	109	109	11
2	110	110	11
2	111	111	11
2	112	112	11
2	113	113	11
2	114	114	11
2	115	115	11
2	116	116	11
2	117	117	11
2	118	118	11
2	119	119	11
2	120	120	11
2	121	121	11
2	122	122	11
2	123	123	11
2	124	124	11
2	125	125	11
2	126	126	11
2	127	127	11
2	128	128	11
2	129	129	11
2	130	130	11
2	131	131	11
2	132	132	11
2	133	133	11
2	134	134	11
2	135	135	11
2	136	136	11
2	137	137	11
2	138	138	11
2	139	139	11
2	140	140	11
2	141	141	11
2	142	142	11
2	143	143	10
2	144	144	10
2	145	145	10
2	146	146	10
2	147	147	9
2	148	148	9
2	149	149	9
2	150	150	9
2	151	151	9
2	152	152	9
2	153	153	9
2	154	154	9
2	155	155	9
2	156	156	9
2	157	157	9
2	158	158	8
2	159	159	8
2	160	160	8
2	161	161	8
2	162	162	8
2	163	163	8
2	164	164	8
2	165	165	8
2	166	166	8
2	167	167	8
2	168	168	8
2	169	169	8
2	170	170	8
2	171	171	9
2	172	172	9
2	173	173	9
2	174	174	9
2	175	175	9
2	176	176	9
2	177	177	9
2	178	178	9
2	179	179	9
2	180	180	8
2	181	181	8
2	182	182	8
2	183	183	8
2	184	184	8
2	185	185	8
2	186	186	8
2	187	187	8
2	188	188	8
2	189	189	8
2	190	190	8
2	191	191	8
2	192	192	8
2	193	193	8
2	194	194	8
2	195	195	6
2	196	196	6
2	197	197	4
2	198	198	4
2	199	199	4
2	200	200	4
2	201	201	4
2	202	202	4
2	203	203	4
2	204	204	4
2	205	205	4
2	206	206	5
2	207	207	5
2	208	208	5
2	209	209	5
2	210	210	5
2	211	211	5
2	212	212	5
2	213	213	5
2	214	214	5
