exon	relative_pos_in_circle	relative_pos_in_exon	coverage
5	1	1	5
5	2	2	5
5	3	3	5
5	4	4	5
5	5	5	5
5	6	6	5
5	7	7	5
5	8	8	5
5	9	9	5
5	10	10	5
5	11	11	6
5	12	12	6
5	13	13	6
5	14	14	6
5	15	15	6
5	16	16	6
5	17	17	6
5	18	18	6
5	19	19	6
5	20	20	6
5	21	21	6
5	22	22	6
5	23	23	6
5	24	24	6
5	25	25	6
5	26	26	6
5	27	27	6
5	28	28	6
5	29	29	6
5	30	30	6
5	31	31	6
5	32	32	6
5	33	33	6
5	34	34	6
5	35	35	6
5	36	36	6
5	37	37	6
5	38	38	6
5	39	39	6
5	40	40	6
5	41	41	6
5	42	42	6
5	43	43	6
5	44	44	6
5	45	45	6
5	46	46	6
5	47	47	6
5	48	48	6
5	49	49	6
5	50	50	6
5	51	51	6
5	52	52	6
5	53	53	6
5	54	54	6
5	55	55	6
5	56	56	6
5	57	57	6
5	58	58	6
5	59	59	6
5	60	60	6
5	61	61	6
5	62	62	6
5	63	63	6
5	64	64	6
5	65	65	6
5	66	66	6
5	67	67	6
5	68	68	6
5	69	69	6
5	70	70	6
5	71	71	6
5	72	72	6
5	73	73	6
5	74	74	6
5	75	75	6
5	76	76	6
5	77	77	6
5	78	78	6
5	79	79	6
5	80	80	6
5	81	81	6
5	82	82	6
5	83	83	6
5	84	84	6
5	85	85	6
5	86	86	6
5	87	87	6
5	88	88	6
5	89	89	6
5	90	90	6
5	91	91	5
5	92	92	5
5	93	93	5
5	94	94	5
5	95	95	4
5	96	96	4
5	97	97	4
5	98	98	4
5	99	99	4
5	100	100	4
5	101	101	4
5	102	102	4
5	103	103	4
5	104	104	4
5	105	105	4
5	106	106	4
5	107	107	4
5	108	108	4
5	109	109	4
5	110	110	2
5	111	111	2
5	112	112	2
5	113	113	2
5	114	114	2
5	115	115	2
5	116	116	2
5	117	117	2
5	118	118	2
5	119	119	2
5	120	120	2
5	121	121	2
5	122	122	2
5	123	123	2
5	124	124	2
5	125	125	2
5	126	126	2
5	127	127	2
5	128	128	2
5	129	129	2
5	130	130	2
5	131	131	2
5	132	132	2
5	133	133	2
5	134	134	2
5	135	135	2
5	136	136	2
5	137	137	2
5	138	138	2
5	139	139	2
5	140	140	2
5	141	141	2
5	142	142	2
5	143	143	2
5	144	144	2
5	145	145	2
5	146	146	2
5	147	147	2
5	148	148	2
5	149	149	2
5	150	150	2
5	151	151	2
5	152	152	2
5	153	153	2
5	154	154	2
5	155	155	2
5	156	156	2
5	157	157	2
5	158	158	2
5	159	159	2
6	160	1	1
6	161	2	1
6	162	3	1
6	163	4	1
6	164	5	1
6	165	6	1
6	166	7	1
6	167	8	1
6	168	9	1
6	169	10	1
6	170	11	1
6	171	12	1
6	172	13	1
6	173	14	1
6	174	15	1
6	175	16	1
6	176	17	1
6	177	18	1
6	178	19	1
6	179	20	1
6	180	21	1
6	181	22	1
6	182	23	1
6	183	24	1
6	184	25	1
6	185	26	1
6	186	27	1
6	187	28	1
6	188	29	1
6	189	30	1
6	190	31	1
6	191	32	1
6	192	33	1
6	193	34	1
6	194	35	1
6	195	36	1
6	196	37	1
6	197	38	1
6	198	39	1
6	199	40	1
6	200	41	1
6	201	42	1
6	202	43	1
6	203	44	1
6	204	45	1
6	205	46	1
6	206	47	1
6	207	48	1
6	208	49	1
6	209	50	3
6	210	51	3
6	211	52	3
6	212	53	3
6	213	54	3
6	214	55	3
6	215	56	3
6	216	57	3
6	217	58	3
6	218	59	3
6	219	60	3
6	220	61	3
6	221	62	3
6	222	63	3
6	223	64	3
6	224	65	3
6	225	66	3
6	226	67	3
6	227	68	3
6	228	69	3
6	229	70	3
6	230	71	3
6	231	72	3
6	232	73	3
6	233	74	3
6	234	75	3
6	235	76	3
6	236	77	3
6	237	78	3
6	238	79	3
6	239	80	3
6	240	81	3
6	241	82	3
6	242	83	3
6	243	84	3
6	244	85	3
6	245	86	3
6	246	87	3
6	247	88	3
6	248	89	3
6	249	90	3
6	250	91	3
6	251	92	3
6	252	93	3
6	253	94	3
6	254	95	3
6	255	96	3
6	256	97	3
6	257	98	3
6	258	99	3
6	259	100	3
6	260	101	2
6	261	102	2
6	262	103	2
6	263	104	2
6	264	105	2
6	265	106	2
6	266	107	2
6	267	108	2
6	268	109	2
6	269	110	2
6	270	111	2
6	271	112	2
6	272	113	2
6	273	114	2
6	274	115	2
6	275	116	2
6	276	117	2
6	277	118	2
6	278	119	2
6	279	120	2
6	280	121	2
6	281	122	2
6	282	123	2
6	283	124	2
6	284	125	2
6	285	126	2
6	286	127	2
6	287	128	2
6	288	129	2
6	289	130	2
6	290	131	2
6	291	132	2
6	292	133	2
6	293	134	2
6	294	135	2
6	295	136	2
6	296	137	2
6	297	138	2
6	298	139	2
6	299	140	2
6	300	141	2
6	301	142	2
6	302	143	2
6	303	144	2
6	304	145	2
6	305	146	2
6	306	147	2
6	307	148	2
6	308	149	2
6	309	150	2
6	310	151	2
6	311	152	2
6	312	153	2
6	313	154	2
6	314	155	2
6	315	156	2
6	316	157	2
6	317	158	2
6	318	159	2
6	319	160	2
6	320	161	2
6	321	162	2
6	322	163	2
6	323	164	2
6	324	165	2
6	325	166	2
6	326	167	2
6	327	168	2
6	328	169	2
6	329	170	2
6	330	171	2
6	331	172	2
6	332	173	2
6	333	174	2
6	334	175	2
6	335	176	2
6	336	177	2
6	337	178	2
6	338	179	2
6	339	180	2
6	340	181	2
6	341	182	2
6	342	183	2
6	343	184	2
6	344	185	2
6	345	186	2
6	346	187	2
6	347	188	2
6	348	189	2
6	349	190	2
6	350	191	2
6	351	192	2
6	352	193	2
6	353	194	2
6	354	195	2
6	355	196	2
6	356	197	2
6	357	198	2
6	358	199	2
6	359	200	2
6	360	201	2
6	361	202	2
6	362	203	2
6	363	204	2
6	364	205	2
6	365	206	2
6	366	207	2
6	367	208	2
6	368	209	2
6	369	210	2
6	370	211	2
6	371	212	2
6	372	213	2
6	373	214	2
6	374	215	2
6	375	216	2
6	376	217	2
6	377	218	2
6	378	219	2
6	379	220	2
6	380	221	2
6	381	222	2
6	382	223	2
6	383	224	2
6	384	225	2
6	385	226	2
6	386	227	2
6	387	228	2
6	388	229	2
6	389	230	2
6	390	231	2
6	391	232	2
6	392	233	2
6	393	234	2
6	394	235	2
6	395	236	2
6	396	237	2
6	397	238	2
6	398	239	2
6	399	240	2
6	400	241	2
6	401	242	2
6	402	243	2
6	403	244	2
6	404	245	2
6	405	246	2
6	406	247	2
6	407	248	2
6	408	249	2
6	409	250	2
6	410	251	2
6	411	252	2
6	412	253	2
6	413	254	2
6	414	255	2
6	415	256	2
6	416	257	2
6	417	258	2
6	418	259	2
6	419	260	2
6	420	261	2
6	421	262	2
6	422	263	2
7	423	1	2
7	424	2	2
7	425	3	2
7	426	4	2
7	427	5	2
7	428	6	2
7	429	7	2
7	430	8	2
7	431	9	2
7	432	10	2
7	433	11	2
7	434	12	2
7	435	13	2
7	436	14	2
7	437	15	2
7	438	16	2
7	439	17	2
7	440	18	2
7	441	19	2
7	442	20	2
7	443	21	2
7	444	22	2
7	445	23	3
7	446	24	3
7	447	25	3
7	448	26	3
7	449	27	3
7	450	28	3
7	451	29	3
7	452	30	3
7	453	31	3
7	454	32	3
7	455	33	3
7	456	34	3
7	457	35	3
7	458	36	1
7	459	37	1
7	460	38	1
7	461	39	1
7	462	40	1
7	463	41	1
7	464	42	1
7	465	43	1
7	466	44	1
7	467	45	1
7	468	46	1
7	469	47	1
7	470	48	1
7	471	49	1
7	472	50	1
7	473	51	1
7	474	52	1
7	475	53	1
7	476	54	1
7	477	55	1
7	478	56	1
7	479	57	1
7	480	58	1
7	481	59	1
7	482	60	1
7	483	61	1
7	484	62	1
7	485	63	1
7	486	64	1
7	487	65	1
7	488	66	1
7	489	67	1
7	490	68	1
7	491	69	1
7	492	70	1
7	493	71	1
7	494	72	1
7	495	73	1
7	496	74	1
7	497	75	1
7	498	76	1
7	499	77	1
7	500	78	1
7	501	79	1
7	502	80	1
7	503	81	1
7	504	82	1
7	505	83	1
7	506	84	1
7	507	85	1
7	508	86	1
7	509	87	1
7	510	88	1
7	511	89	1
7	512	90	1
7	513	91	1
7	514	92	1
7	515	93	1
7	516	94	1
7	517	95	1
7	518	96	1
7	519	97	1
7	520	98	1
7	521	99	1
7	522	100	1
7	523	101	1
7	524	102	1
7	525	103	1
7	526	104	1
7	527	105	1
7	528	106	1
7	529	107	1
7	530	108	1
7	531	109	1
7	532	110	1
7	533	111	1
7	534	112	1
7	535	113	1
7	536	114	1
7	537	115	1
7	538	116	1
8	539	1	3
8	540	2	3
8	541	3	3
8	542	4	3
8	543	5	3
8	544	6	3
8	545	7	3
8	546	8	3
8	547	9	3
8	548	10	3
8	549	11	3
8	550	12	3
8	551	13	5
8	552	14	5
8	553	15	5
8	554	16	5
8	555	17	5
8	556	18	5
8	557	19	5
8	558	20	5
8	559	21	5
8	560	22	5
8	561	23	5
8	562	24	5
8	563	25	5
8	564	26	5
8	565	27	5
8	566	28	5
8	567	29	5
8	568	30	5
8	569	31	5
8	570	32	5
8	571	33	5
8	572	34	5
8	573	35	5
8	574	36	5
8	575	37	5
8	576	38	5
8	577	39	5
8	578	40	5
8	579	41	5
8	580	42	5
8	581	43	5
8	582	44	5
8	583	45	5
8	584	46	5
8	585	47	5
8	586	48	5
8	587	49	5
8	588	50	5
8	589	51	5
8	590	52	5
8	591	53	5
8	592	54	5
8	593	55	5
8	594	56	5
8	595	57	5
8	596	58	5
8	597	59	5
8	598	60	5
8	599	61	5
8	600	62	5
8	601	63	5
8	602	64	5
8	603	65	5
8	604	66	6
8	605	67	6
8	606	68	6
8	607	69	6
8	608	70	6
8	609	71	6
8	610	72	6
8	611	73	6
8	612	74	6
8	613	75	6
8	614	76	6
8	615	77	6
8	616	78	6
8	617	79	6
8	618	80	6
8	619	81	6
8	620	82	6
8	621	83	6
8	622	84	6
8	623	85	6
8	624	86	6
8	625	87	6
8	626	88	6
8	627	89	6
8	628	90	6
8	629	91	6
8	630	92	6
8	631	93	6
8	632	94	6
8	633	95	6
8	634	96	6
8	635	97	6
8	636	98	6
8	637	99	6
8	638	100	6
8	639	101	6
8	640	102	6
8	641	103	6
8	642	104	6
8	643	105	6
8	644	106	6
8	645	107	6
8	646	108	6
8	647	109	6
8	648	110	6
8	649	111	6
8	650	112	6
8	651	113	6
8	652	114	6
8	653	115	6
8	654	116	6
8	655	117	6
8	656	118	6
8	657	119	6
8	658	120	6
8	659	121	6
8	660	122	6
8	661	123	6
8	662	124	6
8	663	125	6
8	664	126	6
8	665	127	6
8	666	128	6
8	667	129	6
8	668	130	6
8	669	131	6
8	670	132	6
8	671	133	6
8	672	134	6
8	673	135	6
8	674	136	6
8	675	137	6
8	676	138	6
8	677	139	6
8	678	140	6
8	679	141	6
8	680	142	6
8	681	143	6
8	682	144	6
8	683	145	6
8	684	146	6
8	685	147	6
8	686	148	6
8	687	149	6
8	688	150	6
8	689	151	6
